"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","STB_wt_1","STB_wt_2"
"KRTCAP2",74.0395651504146,-0.241478956950236,0.218654689797659,-1.10438498791724,0.269426170042075,0.449995989200709,4.01839432404282,4.75038546149603
"THBS3",37.1825251524979,-0.632566410356513,0.292966819562078,-2.1591742413085,0.0308366516498505,0.0938960393398059,2.13322167819557,3.18229705673035
"MTX1",794.070956559799,-0.074899903932326,0.101406840297659,-0.738608004277354,0.460145062395111,0.635587347750318,40.3823824663069,46.1202471989906
"GBAP1",142.364346969422,-0.52520277783406,0.255407639685618,-2.05633151177676,0.0397505728785776,0.113563197417212,9.12820439041826,10.1925746309769
"MTX1P1",79.2087412778347,-0.0792133406946675,0.218318210113154,-0.362834326342321,0.716728648034303,0.827980284700854,4.11761393698215,4.51978422550107
"GBA",2802.79048081824,-0.125454015470686,0.0745466345554589,-1.68289308053678,0.0923957913467908,0.212598058979102,155.477133475928,157.63900492615
"FAM189B",53.44011440192,0.401670604199542,0.269967098930541,1.48785020763914,0.136790401434086,0.2816470715619,2.03400206525624,2.49049334874549
"SCAMP3",3947.04008345885,0.0496979660292416,0.069436245217424,0.715735216868706,0.474154860941262,0.646015489604228,203.201767299746,199.608429877231
"CLK2",240.897163617097,0.088151983113192,0.136628759494114,0.6451934676095,0.518801818907829,0.683061955928803,11.0133770362655,13.0981502045133
"FDPS",3454.41448901905,0.494606869665275,0.0955186493596683,5.17811833585366,2.24135050893437e-07,4.17149430023235e-06,138.659409082712,138.222380855375
"RUSC1-AS1",122.292312968816,0.644121861685922,0.197887937596054,3.25498294393648,0.00113399175903374,0.00678778915146088,4.11761393698215,4.888746203093
"RUSC1",955.400573225878,-0.0301663269439838,0.111759034852755,-0.269922937181128,0.78721954059864,0.873766940573242,51.2965398896331,50.4094301884967
"ASH1L",573.067073392851,-0.0294605451295895,0.0955226410933803,-0.308414264852556,0.757767128879539,0.855007237743547,30.9565192370706,29.9781606793439
"ASH1L-AS1",23.5339272055,0.227820620824254,0.404434269183375,0.563306915816667,0.573225909649752,0.726405155545296,1.58751380702926,0.599563213586877
"MSTO1",1887.2480495674,0.263995952380727,0.0720946194618812,3.66179826388168,0.000250451050517993,0.00192302451951658,83.245255256097,88.5508746220619
"YY1AP1",764.557870447346,0.302006319853637,0.117221980488342,2.57636254391447,0.00998458954924356,0.039536715374126,34.2803762705381,33.8983816912581
"DAP3",3578.37892379614,0.332675566886621,0.0696862901364015,4.77390267490856,1.80689727603056e-06,2.70070055492112e-05,150.615372441901,163.219554837228
"MSTO2P",66.9408316920905,0.413492792147653,0.274093676803212,1.50858201827299,0.131405632274687,0.27413492722987,2.2324412911349,3.36677804552631
"GON4L",613.00821938047,0.212636698869548,0.107456542281243,1.97881575523824,0.0478367539674843,0.130785673609838,27.7814916230121,29.5630784545529
"RIT1",1979.54155064906,0.296792232498369,0.116720556655218,2.54275888501,0.0109981093680827,0.0427572286448138,89.3968712583354,87.5823494308831
"KIAA0907",799.695677847962,0.233859041818711,0.0800561487694033,2.92118775901058,0.00348699609829817,0.0169376063371461,36.9593058199,37.0345585007894
"ARHGEF2",247.838723041984,-0.470862048640251,0.176597303895788,-2.66630372181736,0.00766903736830029,0.0317956525561159,15.5774792314746,17.2950926996215
"SSR2",6883.76580583777,0.110887028354281,0.0683467983922596,1.62241730355637,0.104714026643566,0.232656804039664,342.307664640685,337.923051227004
"UBQLN4",728.878305243733,0.299748564410017,0.0942960734135933,3.17880218718425,0.00147884977457955,0.00839725424051477,31.1549584629493,33.8983816912581
"LAMTOR2",567.162897301542,-0.109238281629333,0.102438508459027,-1.06637907240739,0.286252318023026,0.468778165725257,31.7502761405853,31.0850466121196
"RAB25",900.209925784243,-0.246411607788556,0.0881088748876644,-2.79667182338581,0.00516319486612217,0.023217024089443,55.0668851813276,51.7469173572674
"LMNA",1668.22989327264,-0.123879052349021,0.118609917016518,-1.044424070643,0.29628923185633,0.478928072019212,97.9793677775873,88.2280328916689
"SLC25A44",2069.70923916341,0.258549839158772,0.0792333109636771,3.26314571503012,0.00110182851881181,0.0066362520731495,92.8695577112119,96.0684749154973
"PMF1",197.700269230736,0.0308336365894037,0.163997783620669,0.188012520100409,0.850866836582413,0.916239820608359,10.6661083909779,9.73137215898701
"SMG5",902.344603485385,-0.0592664029645625,0.0801290986342943,-0.73963646134411,0.459520611463305,0.635003257779956,47.6254142108779,49.8559872221088
"TMEM79",96.556995149686,-0.514099542896252,0.261671342666077,-1.96467652001275,0.0494516892117453,0.134180124494609,5.35785909872376,7.70208128223142
"GLMP",1596.64952660866,0.0688651465905198,0.080454432514205,0.855952176138475,0.392024232875301,0.573716520246949,78.8795922867665,82.4168817445961
"CCT3",7023.08615875676,0.303982418115909,0.0827185652257492,3.6748995498931,0.000237943011544123,0.00184610957232509,313.930855340037,311.58839007638
"TSACC",21.719766375641,0.893199699950627,0.410815241823298,2.17421266062669,0.0296891679934454,0.0912830659174104,0.644927484105638,0.737923955183849
"C1orf61",261.178587174609,-0.038355702559354,0.125179135972059,-0.306406513046353,0.759295150000629,0.856194638447102,13.5434771662184,14.3433968788861
"MEF2D",93.7517631211437,0.0689907013124709,0.212150409848473,0.325197115394437,0.745031891724001,0.847076005255739,4.71293161461812,4.75038546149603
"IQGAP3",34.3624669170358,-0.915212356315984,0.375428799358046,-2.4377787689195,0.0147778149557068,0.05379667638872,2.48049032348322,3.09005656233237
"NAXE",228.369741059015,-0.651236656423717,0.170283270272685,-3.82443122792305,0.000131074325798896,0.00111783261445306,16.123187102641,16.7416497332336
"GPATCH4",1817.91084561517,0.631529940029587,0.0997254483719744,6.33268589251151,2.40929737054111e-10,8.92857260847589e-09,70.0986565416359,64.7067068201838
"CRABP2",22.0583338989096,0.183529673346899,0.400211579274688,0.458581617452234,0.646534639810755,0.778554369618449,0.992196129393289,1.10688593277577
"ISG20L2",816.631320506157,0.02579221140488,0.0942188493853785,0.273747891989038,0.784278370518027,0.872035604352907,38.6460392398686,45.7512852213986
"RRNAD1",350.041415401663,-0.459141723771534,0.125653717211821,-3.65402420206585,0.000258161917201823,0.00197022420154026,21.4810462013647,24.628212004261
"MRPL24",697.978879909434,0.184140238541761,0.0939624392073811,1.9597217792032,0.050028318136335,0.135124717795889,34.8260841417045,31.5001288369105
"HDGF",321.576504394927,0.478101075047972,0.133449596205924,3.58263410786362,0.00034014689142091,0.00247737042306559,13.1465987144611,12.8675489685184
"PRCC",838.15374605886,0.1456375327058,0.109627155819734,1.32848044461977,0.184019439611618,0.347570819833067,40.9777001439429,40.4013365463157
"SH2D2A",35.0860501087777,0.110056315345137,0.337714402071821,0.325885762259352,0.744510788253244,0.846765642319367,1.43868438762027,2.02929087675558
"ARHGEF11",34.0239160342026,-0.430791456096005,0.320742161881022,-1.34310828850684,0.17923691210761,0.340682620690282,2.43088051701356,1.98317062955659
"KRT8P45",379.475954766039,-0.0170926155467886,0.125332436711879,-0.136378227338562,0.891522284920311,0.939117429864816,20.4888500719714,19.64722530677
"ETV3",2401.56558881364,0.293473876818449,0.102632219039461,2.85947122224467,0.00424347918007544,0.0197589939648745,112.41582146026,102.617550017754
"IFI16",14.3973974585055,-0.52135211804566,0.518641288135335,-1.00522679156546,0.314787657231766,0.497491112255471,1.04180593586295,0.922404943979811
"TAGLN2",1231.99962600398,-0.206552817265374,0.110537509054489,-1.86862196400277,0.0616754277801416,0.158206512628213,73.3232939621641,70.0566554952667
"PIGM",74.8997431356638,-0.130387678531475,0.234971349416229,-0.554908838270773,0.578957016240158,0.730654888283854,4.26644335639114,4.10470200071016
"IGSF8",242.864847527707,0.527908956440005,0.167708705230011,3.14777313268254,0.0016451932511826,0.00920056067457126,9.67391226158457,9.45465067579307
"ATP1A4",269.338005984087,0.0406292574502868,0.116492398334662,0.348771748466936,0.727260674638948,0.835779323280805,13.5930869726881,14.0205551484931
"CASQ1",36.1860863176535,0.241786087478229,0.351435722202176,0.687995192870955,0.491455808568801,0.660974584740653,1.48829419408993,1.84480988795962
"PEA15",2413.37386653851,-0.541741492184415,0.0854248687791046,-6.34173045773443,2.27198569126792e-10,8.44454858701349e-09,171.5507107721,158.745890858925
"DCAF8",573.019311078706,-0.0505507829863508,0.1143746055346,-0.441975583216839,0.658506874769496,0.786261835318199,29.1705662041627,32.4686540280894
"RPSAP18",19.1279049174393,0.511762895971127,0.446003594494251,1.14744119170484,0.251199325131978,0.428718992823219,0.744147097044967,0.784044202382839
"PEX19",1060.49743133509,0.189722385775962,0.0798075290951084,2.37724921354056,0.0174422992311021,0.0609972162952778,49.2625378243768,51.1934743908795
"COPA",4465.47850092252,-0.0411500852869128,0.0597064026119715,-0.689207245567027,0.490692857850432,0.660293957021918,232.17389427803,245.774797323421
"SUMO1P3",36.9819004044745,0.0362720184342752,0.327963163871582,0.110597842776264,0.911935258207721,0.949401271374846,1.58751380702926,2.21377186555155
"NCSTN",2626.89081406394,0.0923524747618325,0.0759536863258804,1.21590510255938,0.224021074111782,0.397390614361319,134.938673597487,127.107401280418
"AL354714.2",104.712143887313,-0.0580294086116307,0.175371553078304,-0.330894079416178,0.7407244942441,0.844122596265732,5.25863948578443,6.04175238306776
"F11R",1722.41841007455,0.0797026994991985,0.0693747943513203,1.14887114613381,0.250609117003253,0.428101257353713,85.3288671278229,87.72071017248
"TSTD1",397.613144657668,0.155174165494931,0.110393365985386,1.40564755961399,0.159828806008379,0.315007501283525,18.3556283937759,20.0161872843619
"USF1",302.437411508747,0.18662475365392,0.145557835213157,1.28213471559689,0.199795392753504,0.367783892653183,16.0735772961713,12.5908274853244
"ARHGAP30",22.0330259843511,-0.0265928056035928,0.402934356232846,-0.0659978609226001,0.947379528479879,0.970328569244551,1.14102554880228,1.19912642717375
"NECTIN4",1507.53036840878,-0.130233625513641,0.10136303835209,-1.28482361648698,0.198853927675453,0.36648944363306,87.2140397736701,81.6328375422133
"AL591806.1",19.9342894393564,-0.804903560274128,0.393473981101518,-2.04563350801704,0.0407924421431306,0.115788414283272,1.63712361349893,1.42972766316871
"PFDN2",614.847014909558,-0.126920147176863,0.0934447190650599,-1.35823777359206,0.17438824819389,0.334138066794861,35.9174998840371,32.7914957584823
"NIT1",596.765167395484,-0.403436830669033,0.100531932663426,-4.01302173330051,5.99463916568658e-05,0.000572649382014032,36.810476400491,39.7556530855299
"DEDD",1212.12991163818,-0.104332126807537,0.0802832278844826,-1.29955072257006,0.19375499822403,0.359704284311592,68.5111427346066,65.4446307753676
"UFC1",2308.98969066958,0.26472882178837,0.0818902896543896,3.23272542942068,0.00122615350713048,0.00723292799150004,104.726301457462,105.338644602494
"USP21",105.688889381038,-0.389284917249386,0.212213069744255,-1.83440594737414,0.0665937574435631,0.16751474222178,7.24303174457101,6.22623337186373
"PPOX",191.486383537576,-0.489262983117816,0.159426323629711,-3.06889710543784,0.00214850576192883,0.0114176181359356,12.9481594885824,12.6369477325234
"B4GALT3",3539.43659549613,-0.00735935313712089,0.0626479113217589,-0.117471644015765,0.90648631323974,0.946458567375427,186.632091938878,185.49563423434
"NDUFS2",3069.00238154998,0.0743193116539057,0.0601611958509389,1.23533634268252,0.216705353394351,0.388385163480865,151.260299926007,158.007966903742
"APOA2",48.0753327639487,-0.274862200062286,0.286250727893426,-0.960214851102913,0.336947093956795,0.520860432321876,2.67892954936188,3.09005656233237
"TOMM40L",279.362235198551,0.152863258747551,0.126778510830614,1.20575054672939,0.227913688824539,0.401750486736036,13.1962085209307,13.8360741596972
"NR1I3",21.0219614101723,1.09109855110619,0.443195837034971,2.46188808632716,0.01382077846156,0.0509843206960899,0.44648825822698,0.737923955183849
"PCP4L1",18.2072222152301,0.896408447784797,0.555359010097746,1.61410624746509,0.106504382507598,0.235430740279952,0.694537290575303,0.461202471989906
"SDHC",1551.2440046185,-0.0506949447484611,0.0678072799765926,-0.747632772852136,0.454681691206414,0.631224031423625,84.8823788695959,81.9095590254072
"HSPA6",144.551066417888,0.0245039188367382,0.254906389265464,0.0961290884365372,0.923418049050174,0.956044980939375,6.0027865828294,8.94732795660417
"DUSP12",566.174667971817,-0.0567837020611582,0.0899348239892901,-0.631387259599466,0.527787344306674,0.689072395793939,29.269785817102,31.8229705673035
"ATF6",985.015626169936,-0.317649371262547,0.0937053848537621,-3.38987318347046,0.000699249630315016,0.00453577298013586,55.3645440201456,65.8597130001585
"UHMK1",649.377219676153,0.0156621475448679,0.10544827503682,0.148529196323023,0.881925146155673,0.933612459951762,35.7190606581584,31.7307300729055
"UAP1",994.073832772781,0.136147748484949,0.115247403181619,1.18135198474184,0.237462923963259,0.413036007997938,44.0535081450621,52.9460437844412
"DDR2",41.9776558268787,0.582009523826345,0.301877998220259,1.92796271095482,0.053859764495399,0.142510086653093,1.48829419408993,1.70644914636265
"HSD17B7",399.978770189553,0.556622662183151,0.151081973274416,3.68424273339437,0.000229383572279324,0.00178629975940636,12.9481594885824,18.0330166548053
"RGS5",21.4541878620513,-0.534615662329897,0.365586181627115,-1.46235194106758,0.143644791852815,0.292158898683691,1.58751380702926,1.33748716877073
"NUF2",10.288078761739,-1.52323190285832,0.546483139736599,-2.78733558658829,0.00531434135930705,0.0237281010373029,1.09141574233262,1.01464543837779
"PBX1",25.7107227889787,0.0491931102011099,0.444880971219544,0.110575891943091,0.911952665670616,0.949401271374846,1.24024516174161,1.38360741596972
"MGST3",836.910659861143,-0.357099021235149,0.0991658043355081,-3.60102984721401,0.000316959182963763,0.00233685529862107,54.0250792454646,50.8706326604866
"ALDH9A1",808.846588854272,-0.405038973665838,0.108798274374379,-3.72284373070187,0.000196991454861946,0.0015689584900509,55.5629832460242,48.1495380757461
"TMCO1",1964.44323260176,-0.0806852789831804,0.0929966975359568,-0.867614454287302,0.385605430905355,0.567976314942611,109.191184039731,105.246404108096
"UCK2",1136.64533784192,0.446070092539907,0.108737697653217,4.10225802244314,4.09137647426273e-05,0.000414733254832747,45.1945336938643,48.4262595589401
"AL596087.1",17.6031387602961,0.65805091917271,0.455319801055523,1.44524994882106,0.148387691012784,0.299211641099854,0.644927484105638,0.645683460785868
"POGK",234.672170579197,-0.735285829603002,0.130330915949552,-5.6416838955357,1.68395051978769e-08,4.10401867491779e-07,19.0005558778815,16.0959662724477
"TADA1",440.92038698298,0.163908427005789,0.104868199807744,1.56299457134083,0.118053871703663,0.253685906915333,21.3322167819557,21.0308327227397
"GPA33",11.5741821435916,1.02853786508356,0.756727382362057,1.35919208034083,0.174085730214278,0.333756098801807,0.44648825822698,0.230601235994953
"DUSP27",47.552964439698,0.532180902114525,0.326330461686423,1.63080363188989,0.102931760865031,0.229506315147654,1.98439225878658,1.75256939356164
"POU2F1",307.57976332829,-0.0311487595491503,0.12314429197255,-0.252945216137941,0.800310547882749,0.883109362580545,16.0735772961713,16.6494092388356
"CREG1",439.315840395764,0.110811953429987,0.119730229217346,0.925513582946794,0.354698821599955,0.537681081828613,22.919730588985,20.4773897563518
"MPZL1",1517.22434344398,0.173114025971204,0.0809306035533731,2.13904281409488,0.0324322010949933,0.0973197746598989,74.1666606721484,70.8868199448485
"ADCY10",101.735579582372,0.501718665990449,0.210766891509431,2.38044344819689,0.0172918149718568,0.0606395639624924,3.42307664640685,4.70426521429704
"Z99943.1",25.2324480828736,0.263367992640577,0.379616560757979,0.693773717655286,0.487824127384001,0.657426770492829,1.24024516174161,1.06076568557678
"MPC2",255.852922108191,-0.0842907832473116,0.156488690068807,-0.538638180243248,0.590136537480269,0.738484327397014,13.9403556179757,14.0666753956921
"DCAF6",729.821667373707,0.146864543794042,0.0913982430496459,1.60686397127205,0.108084211383427,0.237755073923041,35.7190606581584,35.0513878712328
"TIPRL",511.602079810948,-0.368695137393192,0.110579553549524,-3.33420714371098,0.000855429269472443,0.00537576498521336,31.7006663341156,32.7914957584823
"SFT2D2",393.208930147917,-0.419887555633855,0.121101745364388,-3.4672295958282,0.000525852522044824,0.00357568363613857,25.4994405254075,25.3200157122458
"ATP1B1",3548.27254762759,1.96265510720552,0.117843088039902,16.6548173494992,2.79195269023407e-62,7.03572077938985e-59,56.9024480207052,60.2330428418817
"NME7",24.1146174051642,-0.665432589140121,0.405422797230697,-1.6413299737594,0.100728937331703,0.225954176674286,1.24024516174161,2.25989211275054
"BLZF1",459.687814137115,-0.28845276529458,0.10829308632743,-2.66363047796446,0.00773024265579101,0.0319557275140967,29.3193956235717,26.3807813978226
"SLC19A2",738.417507291469,0.421942012296815,0.122136116707061,3.45468665348866,0.000550932716350637,0.00372411600108263,31.05573885001,30.5777238929307
"C1orf112",65.5933604900878,0.617073632949828,0.286085679946396,2.15695393444876,0.0310092538948131,0.0943076512369406,2.67892954936188,2.21377186555155
"METTL18",125.701292291982,-0.407009102701213,0.182050037555197,-2.23569908672944,0.0253714889064955,0.081157847225652,6.6973238734047,9.45465067579307
"SCYL3",136.284762707946,-0.200235683157769,0.165149979097353,-1.21244752347037,0.225341118657719,0.398889870060025,6.99498271222269,8.8089672150072
"KIFAP3",298.940439890501,-0.20187267991173,0.13591635430357,-1.48527144467726,0.137471932972804,0.282753241178148,18.3556283937759,16.3726877556416
"GORAB",156.946283993471,-0.291853193165826,0.175068584396162,-1.66707918598001,0.0954986602732513,0.217342756424983,9.82274168099356,9.22404943979811
"PRRC2C",3212.77824104142,0.241748609218755,0.0909636115657568,2.65764084184363,0.00786897030022312,0.0324010462865584,149.871225344856,146.062822879203
"PFN1P1",54.6303021974429,0.0929146610864245,0.248745954670293,0.373532350343469,0.708752272684574,0.822536486674554,2.9269785817102,2.53661359594448
"RPL4P3",22.6917616823451,0.427734011360567,0.43648688124999,0.979947003528818,0.327112279398825,0.510337512017204,1.24024516174161,0.645683460785868
"VAMP4",218.364538575932,-0.543895408134972,0.158603692827873,-3.42927329394053,0.000605199793565745,0.00402614435001499,15.081381166778,14.850719598075
"METTL13",668.214572020998,0.28670453297416,0.11401427052324,2.51463726126913,0.011915490941924,0.0453342774219955,26.9381249130278,33.1604577360742
"PIGC",530.266399966092,-0.277832455246458,0.109394534219148,-2.53972885601287,0.0110938437976178,0.0429835276291463,29.8154936882683,34.128982927253
"SUCO",566.834840991471,0.0508808455432913,0.0921116437297829,0.552382342590199,0.580686425668126,0.731769755566384,28.6744681394661,29.147996229762
"PRDX6",6540.79127481119,-0.0374604179684782,0.0658982793136004,-0.56845821102869,0.569723873562744,0.723714165429032,353.668310322238,344.748847812454
"KLHL20",366.232002611409,-0.320676793897584,0.122987517089748,-2.60739302236319,0.00912345739528184,0.0366684412059174,23.1677796213333,21.9532376667195
"CENPL",181.589400137177,0.203271234477228,0.165752849176115,1.22635137487893,0.2200664759567,0.392539895661879,9.27703380982726,7.7943217766294
"DARS2",346.610786310923,0.110275639070166,0.149145935053443,0.73938078855888,0.459675804631457,0.635091140462031,14.9821615538387,19.2782633291781
"GAS5",3277.31621370722,0.301503705600778,0.0919978045521799,3.2772923991873,0.00104807771169782,0.00638268688612498,145.356732956117,146.939107575984
"ZBTB37",133.600255981516,-0.144194762090169,0.159064950751267,-0.906514989060344,0.36466333489985,0.546842696318878,7.540690583389,7.51760029343546
"RC3H1",521.173461550821,0.221429271487357,0.126620662043407,1.74876096771195,0.0803323464007656,0.192693332087414,23.5646580730906,24.9971739818529
"RABGAP1L",293.841367961488,0.00929866531846649,0.145232041190719,0.0640262661202667,0.948949312371833,0.970924879709189,16.4704557479286,14.1127956428911
"CACYBP",2685.42474991418,0.158778541231611,0.0925325197095545,1.71592151310689,0.0861764086417107,0.202654488407158,126.753055529993,131.950027236312
"MRPS14",429.230979955729,-0.0806131834921545,0.103145988011853,-0.781544537465588,0.434482292655579,0.612837444023317,24.5072443960142,22.3683198915104
"KIAA0040",659.02756047357,-0.204405124742531,0.104224246229378,-1.96120511433273,0.0498551005129854,0.134830278270791,37.554623497536,39.063849377545
"RFWD2",75.3054114936,0.150436261850862,0.227753339540719,0.660522748664095,0.508918424971343,0.674622140762212,3.12541780758886,4.15082224790915
"RASAL2",362.142589975766,-0.250885359879952,0.141824681969929,-1.76898235480019,0.0768968192877552,0.186465854595072,18.1075793614275,24.9971739818529
"AL365357.1",606.769430492483,0.34898655367452,0.126692879833725,2.75458695178877,0.00587662724564877,0.0257319138870154,29.2201760106324,23.4752058242862
"RALGPS2",26.0272758257455,-0.720179646380012,0.38849719121972,-1.85375766583781,0.0637738375574264,0.162300616688259,2.08361187172591,1.79868964076063
"FAM20B",181.918380014005,0.186652936057093,0.162258591926733,1.15034238767075,0.250002878957704,0.427586950769633,9.02898477747893,8.20940400142032
"TOR3A",590.054881399271,-0.10131548507983,0.120922510458587,-0.837854628518721,0.40211235334693,0.583539950161409,28.6744681394661,36.5272357816005
"ABL2",495.500183215484,-0.230492040311114,0.102301444783823,-2.25306730318595,0.0242549056902947,0.078402209260573,29.3193956235717,29.0557557353641
"SOAT1",531.971020480457,-1.02516706091614,0.128188189234052,-7.99735971809647,1.2711546761341e-15,1.18641103105849e-13,44.1031179515317,46.0280067045926
"TOR1AIP2",8699.95128208575,0.177684811948036,0.0666461519979347,2.66609258931472,0.00767385550977368,0.0317956525561159,416.226276280485,413.421895891751
"TOR1AIP1",737.833087100018,-0.0264173324414777,0.108812432132012,-0.242778623029289,0.808176896554054,0.888040460190596,39.8862844016102,38.5104064111571
"CEP350",730.748383841683,-0.069984530128753,0.0923948678881696,-0.757450405291547,0.448780067712445,0.625422647409771,39.1421373045653,40.1707353103208
"QSOX1",12217.8109893727,-0.117523990683386,0.103399726643682,-1.13659865937922,0.255706100764167,0.43421790695802,689.229041283048,670.081071554134
"ACBD6",401.855836523224,-0.610395889530187,0.119672443748407,-5.10055506857913,3.38658826636631e-07,6.03550384104887e-06,28.6744681394661,28.1333507913842
"XPR1",253.936461570204,-0.543798565287523,0.154711903998635,-3.5149109488842,0.000439901472089982,0.00308445105639053,15.974357683232,18.8170608571881
"STX6",190.577250610902,0.178525386266068,0.162847732730732,1.09627185636817,0.272959821822336,0.45451219174857,8.88015535806994,9.31628993419609
"MR1",303.409368083596,0.918231174555164,0.154907797201844,5.92759816575738,3.07397590433553e-09,9.0074642778204e-08,9.12820439041826,9.91585314778297
"IER5",433.318169487823,0.29433354342902,0.141361825122969,2.08212891403307,0.0373306961401679,0.108254722984146,18.8021166520028,19.9700670371629
"AL355482.2",24.7051896455541,0.260588946784345,0.381883294420497,0.682378492570056,0.494999651817408,0.663298480580595,1.28985496821128,0.968525191178802
"EIF1P3",106.554285003957,-0.0116918647857048,0.181525873038295,-0.064408806249004,0.948644718215729,0.970756391579484,6.15161600223839,5.07322719188896
"GLUL",39636.6822448287,-0.0708796487097446,0.0652294376397121,-1.08662057001382,0.277204530451963,0.459262036662025,2156.14140878456,2150.17204466414
"RNASEL",105.21356033851,-0.498709179636017,0.198368915898827,-2.51404902515256,0.0119353841113778,0.0453829034765196,6.99498271222269,7.14863831584354
"RGS16",1793.42013204074,-0.988535060661957,0.108684285046342,-9.09547374066506,9.41750011234798e-20,1.4126250168522e-17,153.542351023612,145.509379912815
"NPL",95.1410043148742,-0.918613293479988,0.221010358605205,-4.1564264194554,3.23264218322549e-05,0.000336900674182309,7.19342193810135,8.20940400142032
"DHX9",1949.50641534961,0.148275032985107,0.101224420923836,1.46481483057011,0.142971444510762,0.291197019506369,95.1516088088164,93.6702220611498
"KRT18P28",84.1260045317511,-0.329685301534971,0.217790432772953,-1.51377311361821,0.130083393958206,0.272022089006578,5.70512774401141,4.70426521429704
"LAMC1",163.812652302584,-0.682706839209406,0.176101896320307,-3.87677165024758,0.000105851616028067,0.000932026807794298,12.8985496821128,10.9766188333598
"LAMC2",64.7825221664187,-2.17402642325841,0.806890392348131,-2.69432681796071,0.00705309690030535,0.029761895828482,7.68952000279799,8.62448622621124
"NMNAT2",52.9969243077294,-1.23074637199415,0.377728064802617,-3.25828681180276,0.00112087059116342,0.00672522354698051,3.7703452916945,5.99563213586877
"SMG7",772.416021389149,-0.141565065010884,0.0999478438308556,-1.41638938455199,0.156661530232245,0.310995221120678,43.6070198868351,43.3530323670511
"NCF2",19.7118049988788,-1.50397436773489,0.431993868695668,-3.48147155948275,0.00049866673462809,0.00342035974758516,1.73634322643826,2.25989211275054
"ARPC5",2131.19919678254,-0.433750880906867,0.0809567458699948,-5.35781022625848,8.42366498289317e-08,1.72415675711535e-06,136.675016823926,140.620633709722
"RGL1",16.2770464593038,-0.594154321938053,0.477439833496637,-1.24445905065489,0.213330661436613,0.384562117194149,1.5379040005596,0.737923955183849
"TSEN15",792.208458625166,-0.499641190457699,0.0906856530522794,-5.50959466730267,3.59660925908574e-08,8.12137574632264e-07,49.4113672437858,56.9585052907533
"C1orf21",489.247049802222,0.570662102773593,0.110914839790548,5.14504735210574,2.67453340013461e-07,4.88618744154335e-06,18.4548480067152,19.1399025875811
"EDEM3",535.218028836159,0.130522901482899,0.105142178276591,1.24139430647461,0.214460121385922,0.386083373262268,27.6326622036031,24.6743322514599
"FAM129A",191.452411849841,-1.74966950672402,0.176066321253378,-9.93755929168342,2.85742345199717e-23,5.62555242111942e-21,22.770901169576,19.554984812372
"RNF2",470.414092355847,0.0696071671985486,0.118307803010516,0.58835651941201,0.556293016153678,0.713849883240283,22.919730588985,24.628212004261
"TRMT1L",74.3526124713148,-0.00730382390127576,0.221542406461543,-0.0329680624939118,0.973700056227567,0.98329892670252,3.81995509816416,4.01246150631218
"SWT1",203.656934267501,0.197105374638111,0.190623484888185,1.03400362633034,0.301134467949907,0.484213156734153,11.3606456815532,7.84044202382839
"IVNS1ABP",534.411531012906,0.140109284569453,0.133722795814154,1.04775916264999,0.294749581848209,0.477235252028712,26.0947582030435,25.8734586786337
"TPR",903.969524113271,-0.164855568598686,0.085243749310049,-1.93393146046489,0.0531215554115705,0.141030678083815,52.8840536966623,50.1327087053027
"C1orf27",1577.89462748362,0.208728196157103,0.0916095572700315,2.27845437067061,0.0226995201467223,0.0744440364351128,78.3338844156002,69.5954530232768
"AL136454.1",64.8957578394493,0.145755580673594,0.233705061018708,0.623673188925617,0.532842234220845,0.693647293230979,3.47268645287651,2.81333507913842
"RGS2",285.416393136137,-0.436328630074019,0.123361348360401,-3.53699627860163,0.000404705368423116,0.00287445752093082,19.8935323943355,17.2950926996215
"UCHL5",318.486363605053,-0.0390460398564756,0.129908928055351,-0.300564714380824,0.763746441762442,0.858831340134472,16.9665538126252,17.1106117108255
"TROVE2",963.103509722799,-0.353153250740204,0.093168663064195,-3.79047245206121,0.000150361009149653,0.00125549947997722,62.0122580870806,58.48047344832
"AL136370.1",50.9469382422139,-0.663518189100273,0.244020870060672,-2.71910426733295,0.00654589701912865,0.0279717308857147,4.01839432404282,3.36677804552631
"GLRX2",82.9982656789052,0.267756698557587,0.212504165855152,1.26000682141966,0.207666901478377,0.377521708069189,3.72073548522484,3.82798051751622
"CDC73",427.026339920182,0.197061454055231,0.099713602045983,1.9762745504305,0.048123690369688,0.131331708611234,19.8935323943355,20.4312695091528
"ZBTB41",138.311720436943,-0.35551168723224,0.172063747595125,-2.06616264146925,0.0388131250522519,0.111628709349092,8.97937497100927,8.34776474301729
"DENND1B",98.4024437609344,-0.204400571705407,0.211047447765973,-0.968505299964883,0.332792073374623,0.516401493167519,5.06020025990578,6.41071436065969
"NEK7",292.852406147752,0.271599916968996,0.126617202702045,2.14504752255603,0.0319490475649453,0.0964208857895801,13.5930869726881,12.9597894629163
"LINC00862",44.9255636316653,-0.101509247590929,0.344194782618346,-0.294918031060004,0.768056497447515,0.861371772838334,3.12541780758886,1.84480988795962
"ZNF281",642.927447186175,-0.104739834295895,0.0980191007166663,-1.06856555028653,0.285265478573402,0.467840751109486,37.3065744651877,33.7600209496611
"KIF14",20.0222950671373,-0.206861738485845,0.430890093627682,-0.480080051839362,0.631170472060384,0.768699279999443,0.892976516453961,1.42972766316871
