"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hTSC_wt_1","hTSC_wt_2"
"NUP205",1890.42074397517,-0.193639937753966,0.135989745079986,-1.42393044152021,0.154466608648112,0.618297895238666,102.660867805916,80.3584378319685
"C7orf73",4599.4864603647,0.0334387679757654,0.10607055013006,0.315250254993152,0.752571651391185,0.952855046055831,187.445917690819,208.057493823859
"SLC13A4",2536.53442079925,0.0288112456612941,0.169677040848446,0.169800495796176,0.865167037002446,0.976974962462237,109.483699073478,109.305567407462
"MTPN",2620.81733677237,0.159572979953318,0.0954011665771975,1.67265229219386,0.0943957661612832,0.513968052889126,111.166664119476,99.9203652404074
"AC009264.1",18.2726433462008,-0.978316753212159,0.508956763400816,-1.92220012300281,0.0545805813652822,0.400401305423774,1.41005179529614,1.13074724904271
"PSMC1P3",30.4030213263801,0.340703070294027,0.38254728707306,0.890616877460584,0.373134741690579,0.806640099721246,1.00068191924242,1.20613039897889
"KRT8P51",31.3395123135735,0.0896099647002825,0.380263155270313,0.235652503952381,0.813702328291513,0.967466554517692,1.45553733707989,1.1684388240108
"PTN",2193.62099136575,-0.0519623619866095,0.101426928139557,-0.512313277546101,0.608431774183924,0.907998701364728,100.841446134566,96.4904319183112
"AC090498.1",2092.51785816068,-0.138496737388577,0.316106978201631,-0.438132489755528,0.661290243603346,0.925512599603299,73.4591499807505,122.76145967107
"AC009245.1",369.394008826596,-0.229205282101268,0.128399216116058,-1.78509876488726,0.0742452982876856,0.463816704235762,18.1487311717148,18.1673391346195
"CREB3L2",1258.99791578543,-0.00936017507936088,0.11396689017388,-0.0821306527279986,0.934542818105393,0.989109815470004,57.7211525235742,53.1451207050073
"TRIM24",908.311818700008,0.27300954234815,0.122010118016752,2.23759755982422,0.0252473108350901,0.262477826301224,35.9335780091597,32.9047449471428
"SVOPL",55.9258726205887,0.470681963587818,0.296978813592129,1.5849008146226,0.11298887142499,0.547685444614314,1.54650842064738,2.22380292311733
"ATP6V0A4",734.079081388504,0.76307557708893,0.159830374353635,4.77428386296948,1.80347853063779e-06,0.0001932635339255,22.7427708918732,19.5242358334708
"KIAA1549",226.768904539117,0.0168876030925141,0.177435577408207,0.0951759694374178,0.924175056935912,0.986297852340321,10.3707035266942,9.3475105920864
"ZC3HAV1L",15.8513803502685,-0.812770547432429,0.622825662904116,-1.30497279711089,0.191902110872378,0.665479870736617,1.22810962816115,0.829214649297987
"ZC3HAV1",2815.97112970667,0.245528015973296,0.0945455161588317,2.59692924581237,0.00940612973356437,0.142586282174413,112.986085790826,103.576448012312
"TTC26",271.326240072088,-0.0634047223722574,0.138256436066524,-0.458602320269192,0.646519770117581,0.920252067865339,11.9626974891253,12.5512944643741
"UBN2",219.219714155989,-0.0207004067704173,0.184616112733692,-0.112126761114712,0.910722898918381,0.984512959894053,11.1439577370179,8.32983806794796
"FMC1",25.3043007529659,0.221147668789532,0.405648724557116,0.54517037870877,0.58563634204578,0.898894774635964,0.955196377458675,1.01767252413844
"LUC7L2",790.465008949778,0.0616836323452741,0.102928399953802,0.599286808820114,0.548981642864904,0.886085047730964,35.0238671734848,32.0378387228768
"KLRG2",57.8979998021471,0.755697282758291,0.337127726945195,2.24157558800004,0.0249888151952987,0.261346176842068,1.36456625351239,1.9599618983407
"HIPK2",24.5340960422844,2.07818857421208,0.595093061417432,3.49220770489596,0.000479045579479043,0.0168951492853736,0.454855417837465,0.188457874840452
"PARP12",18.3761584666679,0.800608476861484,0.506875024115157,1.57949876946313,0.114221698540012,0.550477937015371,0.545826501404957,0.489990474585174
"KDM7A",96.8104116235224,0.854740852094781,0.344889214089554,2.47830554617703,0.0132008045067696,0.176657452049767,2.95656021594352,2.3368776480216
"SLC37A3",1733.71328273378,0.0898499399694931,0.102638102068052,0.875405314002399,0.381353409412317,0.810962238190441,78.7809583694489,66.2240972189347
"RAB19",32.9053548388278,0.033707644184202,0.346871326585062,0.0971762195395417,0.922586452709912,0.986297852340321,1.31908071172865,1.50766299872361
"MKRN1",1395.50229145942,0.120983314540677,0.152766246528172,0.791950560350819,0.428389504285119,0.835371526343224,63.0429609122726,51.7882240061561
"DENND2A",132.001769538592,0.0347521838418852,0.186262248324072,0.18657663672899,0.851992586249601,0.974475264289261,6.04957705723828,5.31451207050073
"ADCK2",904.402012309928,0.592547493505581,0.138512186144794,4.27794485090402,1.88626736210519e-05,0.00126944882229408,29.3836599923002,27.967148626323
"NDUFB2",2696.63444047934,0.0919002907503863,0.092979756908621,0.988390309954289,0.322961531352807,0.776802655421543,111.030207494125,113.903939553569
"BRAF",437.404188439662,0.278479109841401,0.128517921402756,2.16685040344443,0.0302462627306393,0.294943625504563,17.5119335867424,15.5666204618213
"MRPS33",1616.3658075926,0.280697892211673,0.112844772867758,2.48746915854597,0.0128655608306589,0.17407471507724,59.4041175695729,62.4172481471576
"AGK",1054.70964921722,-0.131268778620379,0.112291739066592,-1.16899764587788,0.242404579844461,0.713035937882852,49.4882694607161,49.3005800582621
"SSBP1",6032.98660787291,0.0361010521375575,0.101208953599408,0.356698205580191,0.721317749029657,0.943006527940329,247.577803928932,270.512433545984
"TRPV6",391.703002639151,0.821203933601292,0.186503173532025,4.4031633245119,1.06683789322471e-05,0.000816599928050191,12.8724083248002,8.97059484240549
"GSTK1",2942.1176692022,0.43688785121416,0.0947978985662872,4.60862379674658,4.05342999266098e-06,0.000366677488491949,100.250134091377,103.274915412567
"TMEM139",51.2005840697163,-0.162902438442909,0.524833716666603,-0.31038866839112,0.756265410237397,0.953449592159436,3.04753129951101,1.84688717343643
"CASP2",2865.86000468679,-0.0574129966468859,0.101191930292219,-0.567367343236661,0.57046463227701,0.893338893013829,141.005179529614,117.748480200314
"AC093673.1",32.0935000745077,-0.0551198058640334,0.373279495243899,-0.147663631585277,0.882608234714582,0.978774795928477,1.50102287886363,1.39458827381934
"ZYX",654.24979881056,0.0364186746395123,0.139776056143035,0.260550166061665,0.7944394241682,0.964290224992489,27.9736081970041,28.2309896510996
"EPHA1",469.51102261155,-0.31620104008668,0.168798277881821,-1.8732480215708,0.0610341438609812,0.42530981680007,21.3782046383608,26.7610182273441
"TCAF1P1",160.484893833291,-0.206638805414356,0.206880478717357,-0.998831821617489,0.317876168005114,0.774987838501691,7.82351318680439,7.8021560183947
"TCAF2",238.477751890055,0.156187044243208,0.153712544155436,1.01609823128859,0.309582611237897,0.769283744261671,10.0977902759917,9.15905271724595
"AC099548.2",48.2117611934142,0.0610365643846895,0.336567472407107,0.181350158255521,0.856092738064916,0.975879873494996,2.36524817275482,1.73381244853215
"TCAF1",1674.72635273313,0.0741132566428041,0.0964169863908642,0.768674270136975,0.442086703027096,0.842504768792131,73.8685198568042,67.2794613180412
"OR2F1",20.2778481376436,0.508894163809263,0.517201743322501,0.983937448741239,0.325146269291812,0.77801660554865,0.545826501404957,0.791523074329897
"ARHGEF35",152.541643986811,-0.0521831131180989,0.220249730498818,-0.236927023701302,0.812713404891833,0.967466554517692,6.59540355864323,7.12370766896907
"OR2A20P",24.3577634661724,-0.35511774761667,0.459186884723811,-0.773362130824499,0.439308095039825,0.841006056341872,1.59199396243113,0.979980949170348
"ARHGEF34P",47.9617410153594,-0.0451176842328714,0.301167052986978,-0.149809495379371,0.880914917676655,0.978163750830773,2.59267588167355,1.73381244853215
"ARHGEF5",237.339255643049,-0.159332064829774,0.148636125625871,-1.07196056247339,0.283737746145253,0.750652027377971,11.5078420712879,11.0436314656505
"TPK1",439.009790313253,0.281200672565418,0.198734267050982,1.41495815864146,0.157080764240112,0.619446417333327,16.6931938346349,16.3958351111193
"EEF1A1P10",61.6512444936342,-0.0814627622379953,0.307702073670354,-0.264745574400215,0.791205466449054,0.962796379687591,3.229473466646,2.41226079795778
"RPL7P59",24.6782569340372,-0.0915553543835652,0.410521877258061,-0.223021864255025,0.823518489809991,0.968641944915128,1.41005179529614,0.866906224266077
"CNTNAP2",401.200341946695,-0.0816928922645265,0.154732628373668,-0.527961640173552,0.5975259605958,0.903598793849673,19.0584420073898,17.6019655100982
"CUL1",2956.00031797502,0.0540133624157966,0.106205758370881,0.50857282358624,0.611051682035644,0.908815533395797,120.764113435847,130.752073564305
"EZH2",1318.14377743622,0.0381770427561133,0.133235518641212,0.286538027888193,0.774466071819395,0.957546960226375,64.9533536671899,48.433673833996
"GHET1",28.7579840654682,0.0308238292609421,0.478836024011809,0.06437241083637,0.948673697415178,0.991074111637858,1.00068191924242,1.46997142375552
"PDIA4",7818.66270409669,0.216524513758268,0.0843155879489812,2.56802471553997,0.0102279863303086,0.149827631511597,311.303047967961,299.308796821605
"ZNF786",145.730461299609,0.119693282384324,0.209051564595202,0.572553870219018,0.566946801151029,0.892836869270508,5.64020718118456,6.33218459463917
"ZNF425",59.8561190962108,0.765664919291166,0.307002102420189,2.49400545877439,0.0126310601922238,0.172291539050839,1.50102287886363,1.92227032337261
"ZNF398",329.124575817559,0.1173517980411,0.147755510537038,0.794229586528239,0.42706178735762,0.835003005400004,14.6918299961501,12.4382197394698
"AC004890.1",26.7246651187425,-0.396565395431064,0.385396375169452,-1.02898060537467,0.303488788704125,0.763620890975761,1.22810962816115,1.62073772362788
"ZNF282",88.1313727651686,0.276556662105214,0.242052951415153,1.14254612673936,0.25322708417935,0.726164370049922,3.50238671734848,3.16609229731959
"ZNF212",285.084036750996,0.0292563780498537,0.163246918891812,0.17921549912524,0.857768494205261,0.976479048390707,10.4161890684779,14.0966490380658
"ZNF783",71.4009365634844,-0.0250190474874237,0.343794889967363,-0.0727731802232397,0.94198661343421,0.990699474583766,3.32044455021349,3.01532599744722
