"","hTSC_a6_1","hTSC_a6_2","hTSC_b5_1","hTSC_b5_2","hTSC_d4_1","hTSC_d4_2","hTSC_wt_1","hTSC_wt_2"
"PAPD7",7.38689035864482,5.96201423057778,6.83488330475844,5.6838537143578,5.15009081326801,6.50059864603895,4.59403972015839,7.7644644434266
"ADCY2",0.329351799430024,0.394835379508462,0,0,0.0837413140368782,0,0,0
"MTRR",33.8291348271696,32.8108200371532,27.1086249992784,35.8125519746755,36.7205662051711,29.5027169320229,37.2526587208883,30.9824746237702
"FASTKD3",18.2554997398356,15.911865794191,15.6555772994129,16.8378824320073,15.0315658696196,14.8195465636972,18.2397022552823,17.9034981098429
"MIR4458HG",1.55265848302725,1.26347321442708,19.0268373078411,18.0772189561906,6.28059855276586,5.59142401022931,6.14054814080577,3.76915749680903
"SEMA5A",0.047050257061432,0.118450613852539,0.138544931853212,0.170942968852866,0.0837413140368782,0.0454587317904822,0.454855417837465,0.301532599744723
"SNHG18",0.658703598860048,0.908121372869463,1.61635753828747,0.982922070903981,0.669930512295025,0.500046049695304,1.13713854459366,2.18611134814924
"FAM173B",12.3742176071566,12.2793803027132,10.8065046845505,13.1626086016707,10.2164403124991,8.50078284482016,13.6001769933402,10.7420988659057
"AC012640.1",0.0941005141228639,0,0.0923632879021411,0.12820722663965,0,0,0,0.0753831499361806
"CCT5",694.226542941429,649.780584057076,711.33586177834,713.259537538585,695.387871762236,692.109191510091,726.904443246052,676.224546502508
"CMBL",29.7828127198864,33.3241060305142,29.1867989770766,30.385112713597,27.8021162602436,30.0482217135087,21.2417480130096,22.4264871060137
"AC012640.2",2.02316105364157,1.22398967647623,0.785087947168199,2.09405136844761,1.54921430968225,1.40922068550495,0.909710835674929,1.99765347330879
"MARCH6",253.31858401875,235.400853262945,245.732527463646,279.619961301076,261.691606365244,224.611593776772,243.256677459476,210.658212496657
"ROPN1L",0.23525128530716,0.276384765655924,0.184726575804282,0.341885937705733,0.125611971055317,0,0.272913250702479,0.188457874840452
"ANKRD33B",9.17480012697923,9.55501618410479,12.9770419502508,12.9489298906046,14.0685407581955,15.0922989544401,15.0102287886363,9.91288421660775
"AC106760.2",0.23525128530716,0.197417689754231,0.554179727412847,0.256414453279299,0.376835913165952,0.363669854323857,0.409369876053718,0.339224174712813
"DAP",60.7418818663087,68.8987737242267,70.3808253814315,77.351693405922,73.6086150384159,69.6882358348091,72.5949246868593,58.8742401001571
"AC106771.1",0.941005141228639,0.94760491082031,1.10835945482569,0.811979102051115,1.04676642546098,0.863715904019161,0.727768668539943,0.791523074329897
"LINC01194",5.36372930500324,3.43506780172362,4.43343781930277,3.11970918156481,3.34965256147513,3.18211122533375,3.77529996805096,4.07069009655375
"DNAH5",0.047050257061432,0.197417689754231,0,0.0854714844264331,0.0837413140368782,0.227293658952411,0,0.376915749680903
"TRIO",19.3376556522485,18.1229439194384,20.3661049824221,19.53023419144,19.7210794556848,18.0925752526119,18.2397022552823,16.9612087356406
"FAM105A",2.54071388131733,4.14577148483885,2.30908219755353,1.75216543074188,2.05166219390351,2.09110166236218,0.591312043188704,0.791523074329897
"CCT6P2",2.30546259601017,2.52694642885416,2.30908219755353,2.26499433730048,2.05166219390351,3.0457350299623,2.63816142345729,2.26149449808542
"EEF1A1P13",77.2565220948713,78.7696582119382,86.1749476126976,82.3517752448683,81.0197213306796,96.5998050547746,94.8373546191114,102.747233363014
"AC010491.1",0.282301542368592,0,0.0923632879021411,0.12820722663965,0.334965256147513,0.136376195371446,0,0
"OTULIN",6.25768418917045,8.48896065943194,7.20433645636701,7.56422637173933,6.78304643698713,6.40968118245798,9.5974493163705,6.74679191928817
"ANKH",7.43394061570625,6.79116852754555,6.00361371363917,6.92319023854108,5.69440935450772,6.27330498708654,4.5030686365909,3.58069962196858
"RBBP4P1",4.42272416377461,5.33027762336424,4.89525425881348,3.71800957254984,5.19196147028645,5.27321288769593,6.14054814080577,6.25680144470299
"ZNF622",63.941299346486,71.899522608491,71.350639904404,69.3173738698373,70.468315762033,65.4151150465038,63.679758497245,68.7117411668286
"RETREG1",4.65797544908176,4.10628794688801,6.14215864549238,5.76932519878424,6.07124526767367,5.31867161948641,3.27495900842974,3.5053164720324
"MYO10",76.1273159253969,89.5881476104701,72.4589993592297,86.1125205596314,99.2334571337006,95.2360431010601,86.0131595130646,74.9308510365635
"RPS26P28",0.799854370044343,0.908121372869463,1.10835945482569,0.940186328690764,0.711801169313464,1.31830322192398,1.00068191924242,0.829214649297987
"BASP1",43.897889838316,37.1934927496971,34.728596251205,32.5218998242578,35.9668943788392,36.3669854323857,36.1610057180784,37.4654255182818
"AC026785.1",0.047050257061432,0.0394835379508462,0,0.0854714844264331,0.125611971055317,0.0909174635809643,0.0909710835674929,0
"FTH1P10",1.22330668359723,2.32952873909993,1.06217781087462,2.09405136844761,2.30288613601415,3.40940488428616,1.54650842064738,1.5453545736917
"AC233724.16",0,0,0,0,0,0,0,0
"AC233724.6",0,0,0,0,0,0,0,0
"AC233724.13",0,0,0,0,0,0,0,0
"RPL36AP21",3.5287692796074,3.94835379508462,3.69453151608564,3.11970918156481,3.76835913165952,3.77307473861002,3.13850238307851,5.08836262069219
"AC106744.2",0,0,0,0,0.0418706570184391,0.181834927161929,0.181942167134986,0.0753831499361806
"CDH18",0.0941005141228639,0.0394835379508462,0.138544931853212,0.427357422132166,0.837413140368782,0.454587317904822,0.864225293891183,0.527682049553264
"AC094103.1",0.23525128530716,0.552769531311847,0.507998083461776,0.299150195492516,0.628059855276586,0.500046049695304,0.409369876053718,0.263841024776632
"LINC02241",0.752804112982911,0.710703683115232,0.323271507657494,0.170942968852866,0.0837413140368782,0.272752390742893,0.272913250702479,0.226149449808542
"GUSBP1",25.9717418979104,24.4797935295247,24.845724445676,24.1029586082541,23.9500158145472,22.4111547727077,25.653845566033,22.2757208061414
"AC138951.1",0.188201028245728,0.592253069262693,0.461816439510706,0.427357422132166,0.418706570184391,0.590963513276268,0.727768668539943,0.489990474585174
"CDH12",1.22330668359723,0.157934151803385,0.323271507657494,0.854714844264331,0.795542483350343,0.545504781485786,0.0909710835674929,0.339224174712813
"HSPD1P1",16.4675899715012,16.701536553208,19.0268373078411,17.2225041119263,14.6128592994352,19.0926673520025,19.4223263416597,16.9612087356406
"PRDM9",0.658703598860048,0.118450613852539,0.277089863706423,0.299150195492516,0.0837413140368782,0.136376195371446,0.136456625351239,0.150766299872361
"C5orf17",1.0351056553515,1.34244029032877,1.38544931853212,0.470093164345382,0.544318541239708,0.363669854323857,0.591312043188704,0.678448349425626
"AC010342.1",1.64675899715012,1.65830859393554,1.61635753828747,1.5384867196758,1.21424905353473,1.09100956297157,1.31908071172865,1.46997142375552
"LINC02228",0.0941005141228639,0.276384765655924,0.0461816439510706,0.256414453279299,0.334965256147513,0.136376195371446,1.22810962816115,1.1684388240108
"MSNP1",0.282301542368592,0.276384765655924,0.230908219755353,0.299150195492516,0.209353285092195,0.272752390742893,0.591312043188704,0.226149449808542
"AC113355.1",0,0,0,0,0.0418706570184391,0,0.0454855417837465,0
"LINC01021",47.1914078326163,42.9186057525699,37.7304031080246,41.4964056890333,44.6341203816561,38.5490045583289,46.0768538269352,42.5914797139421
"DROSHA",32.8881296859409,34.1927438654328,31.6806077504344,44.1032859640395,38.8559697131115,37.4579949953573,40.8915020635881,37.3900423683456
"C5orf22",38.3459595050671,36.2853713768277,36.6220436531989,37.3083029521381,41.1169851921072,33.4121678660044,43.2112646945591,34.4124079458665
"AC022417.1",0.188201028245728,0.394835379508462,0.461816439510706,0.470093164345382,0.334965256147513,0.181834927161929,0.136456625351239,0.339224174712813
"PDZD2",8.89249858461064,10.1472692533675,6.97342823661165,7.82064082501863,7.95542483350343,10.091838457487,13.9185757858264,13.4182006886401
"AC010469.1",0.23525128530716,0.197417689754231,0.230908219755353,0.384621679918949,0.251223942110635,0.318211122533375,0.227427708918732,0.527682049553264
"AC025458.1",2.44661336719446,2.053143973444,2.49380877335781,2.0513156262344,2.09353285092195,2.0456429305717,2.00136383848484,2.18611134814924
"AC025178.1",1.08215591241294,0.513285993361001,0.785087947168199,0.683771875411465,0.334965256147513,0.454587317904822,0.500340959621211,0.753831499361806
"GOLPH3",37.4990548779613,39.5625050267479,32.9736937810644,40.2143334226368,40.0702187666462,38.7308394854908,42.8928659020729,36.7869771688561
"AC025181.2",0.376402056491456,0.355351841557616,0.461816439510706,0.427357422132166,0.293094599129074,0.0909174635809643,0.318398792486225,0.904597799234167
"MTMR12",13.503423776631,13.9771724345996,9.83669016157803,9.48733477133408,11.4725600230523,11.9101877291063,12.2810962816115,10.5913325660334
"ZFR",111.650260006778,116.081601575488,114.576658642606,126.497796951121,122.387930464897,126.284356913959,111.848947246233,102.596467063142
"AC074134.1",0.423452313552888,0.355351841557616,0.507998083461776,0.341885937705733,0.209353285092195,0.590963513276268,0.63679758497245,0.414607324648993
"SUB1",269.833224247312,241.639252259179,276.766592198766,268.679611294493,246.031980640348,219.565674548029,238.93555099002,267.308649673697
"AC034223.1",0,0,0,0,0,0,0,0.0753831499361806
"AC010343.1",7.48099087276768,7.81774051426755,8.68214906280126,8.2479982471508,7.45297694928216,7.95527806333438,7.6415710196694,10.6667157159696
"AC034231.1",0.47050257061432,0.394835379508462,0.415634795559635,0.555564648771815,0.334965256147513,0.63642224506675,0.909710835674929,0.603065199489445
"TARS",286.441964989998,283.965604942486,249.796512131341,270.688191178514,303.813487325794,285.480835644228,305.753811870344,276.995384440496
"AMACR",0.423452313552888,0.671220145164386,0.785087947168199,0.641036133198248,0.753671826331903,0.818257172228679,0.63679758497245,0.942289374202258
"AC138409.2",0.752804112982911,0.750187221066078,1.38544931853212,1.45301523524936,1.33986102459005,1.13646829476205,1.63747950421487,1.69612087356406
"AC138409.1",0.752804112982911,0.868637834918617,1.06217781087462,0.683771875411465,1.08863708247942,1.68197307624784,1.13713854459366,0.716139924393716
"RAI14",136.069343421661,140.363977415258,114.484295354704,121.027621947829,139.554899842457,131.421193606284,122.99290498325,111.039379855994
"AC026801.3",0.517552827675752,0.710703683115232,0.415634795559635,0.641036133198248,0.418706570184391,0.63642224506675,0.591312043188704,0.339224174712813
"TTC23L",2.25841233894873,0.789670759016925,1.01599616692355,2.73508750164586,1.75856759477444,1.40922068550495,0.955196377458675,2.14841977318115
"AC026801.2",0,0.0394835379508462,0.323271507657494,0.256414453279299,0,0.0454587317904822,0,0.0376915749680903
"RAD1",100.687550111464,82.2047260136619,99.1981712068995,96.3263629485901,98.312302679295,88.1899396735354,97.2026027918662,87.4067623510014
"BRIX1",166.463809483346,152.919742483627,170.872082618961,166.242037209412,160.322745723603,143.604133726133,149.147091508905,144.396423702754
"DNAJC21",41.7806282705516,38.3385153502717,33.3431469326729,41.6246129156729,40.6145373078859,36.0033155780619,39.5724213518594,37.7669581180265
"AGXT2",0.047050257061432,0.0394835379508462,0,0,0.0418706570184391,0.0909174635809643,0,0
