"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Day_12_Rep_1","Day_12_Rep_2","Day0_Rep_1","Day0Rep1","Day0Rep2"
"FBXO32",1683.1571090137,-0.0237188628009732,0.165097041897451,-0.143666188857012,0.885764071548503,0.935477785392913,73.0956840944677,56.4689900367174,68.5785002213329,67.816840915659,67.6226302181142
"FBXO33",1053.95092068959,0.468881044181884,0.280334658537103,1.67257607970663,0.0944107791368354,0.22198007998219,62.8431108461013,35.530749065303,37.3212075042258,39.4108964544537,33.269249936968
"FBXO34",1792.20807106315,0.439719318082635,0.179169115024642,2.45421381928553,0.0141192999281685,0.0515931316303316,70.8091389815227,94.3559605924098,65.9528876330959,63.3019888158648,59.6949270763112
"FBXO36",1789.35906917746,0.193755383460156,0.191659072968916,1.01093770547236,0.312046246032266,0.506367181180092,88.3270249274723,62.172117053228,71.1415982241357,67.9579300437776,64.6412717716241
"FBXO38",2921.38383491025,0.350684634315267,0.0986512639568065,3.55479109186893,0.000378279520222541,0.00264705848551957,128.747241762758,131.948403461803,108.994179704552,104.21783597025,103.73772230855
"FBXO39",2139.16947886724,0.411140510869439,0.166631814889406,2.46735901629778,0.0136113809855845,0.0502136809394368,85.118485817372,109.885602233612,74.0797837395437,72.4727821435718,81.1742595203414
"FBXO4",579.69452374409,0.349123909195022,0.254282127761002,1.37297855837969,0.169759012518454,0.336580356276348,21.6484190532051,29.9882735140462,21.7238184383894,19.7524779365997,21.4793324440302
"FBXO40",1335.79899701679,-0.108755654538718,0.147898510409195,-0.735339755875974,0.462132601769546,0.647440385504936,51.5947840808074,47.5528337151305,53.9500872297268,59.0222852629349,52.7158379856641
"FBXO41",1198.6168011602,-0.0834924640293533,0.227709526919751,-0.366662146985082,0.713871045214551,0.83196583962104,36.8428801263235,52.9078825569244,47.7924005644567,45.1485209979422,54.8163405275094
"FBXO42",1187.46132348453,0.165376664034643,0.355601117196948,0.465062273533439,0.641886861753263,0.783759320477263,70.2928223431157,28.5424103267619,46.0107348795816,43.267332623028,47.0919118252398
"FBXO43",1461.94647906202,0.178300797094819,0.238567016947302,0.747382431051666,0.454832747417243,0.641296620420889,46.6897760159415,75.2116609829963,55.7004956218848,53.096541881955,58.5430385856219
"FBXO44",1119.85025078817,-0.308535304741286,0.182596117568414,-1.6897144848969,0.0910825907428546,0.216384835826397,34.5932147732647,41.3945275470674,45.823191123279,47.4059470478393,52.9868705717087
"FBXO45",1722.58476058079,-0.219002310518507,0.181989547329157,-1.20337851119771,0.228829879625062,0.412868260953853,51.5579043209212,70.1243645832921,72.5481763964055,72.9901089466732,74.3984448692278
"FBXO46",854.344704109514,0.640802469850226,0.290972276386365,2.20228015468849,0.0276455251301486,0.0881733327450285,30.5733209456679,53.8450161042384,27.1313300784489,27.4653502737482,29.5425518788555
"FBXO47",460.358786459104,-0.505761363704588,0.244197743525952,-2.0711139931186,0.0383481444765749,0.114130821011362,12.7972766805148,15.7438435948743,21.6613038529552,21.1163395084126,20.1241695138075
"FBXO48",843.735338775426,-0.388103360203896,0.327879912144501,-1.18367532083775,0.236541611843054,0.421590135320053,37.3591967647304,18.0465145968457,37.4149793823771,37.2945595326752,37.4702550206584
"FBXO5",1067.95876641298,-0.490447654670475,0.152625440466225,-3.21340697312523,0.00131170281936028,0.00756352156852259,32.2329101405473,34.4597392969442,47.8236578571738,47.8762441415679,49.7344795391741
"FBXO6",725.262470606225,0.090047504964482,0.245130222357777,0.367345585127624,0.713361255221442,0.831696410455972,34.7407338128096,23.8031921017742,29.3818551540806,28.500003879951,27.2387748974768
"FBXO7",1265.33255246112,0.277784704654026,0.144805099853079,1.91833509272718,0.055068535429864,0.150392745019118,53.291253035573,56.5493157693443,49.0114349804239,46.0420854760265,45.3979581624614
"FBXO8",1183.89161658243,0.845756241449207,0.165923355587001,5.09727059495092,3.44585605151346e-07,5.1483110127666e-06,64.8346178799567,60.5120519122719,34.4142792815349,39.8811935481823,33.8113151090571
"FBXO9",942.852438211314,0.272020999362454,0.265054912386192,1.02628167466714,0.304758832576062,0.498989115099804,50.6727900836521,31.112833770823,35.8521147465218,37.3886189514209,31.5752962741896
"FBXW10",3017.83965823406,0.0661658257259909,0.109853235114672,0.602311125902871,0.546967056266128,0.718072073521012,127.530209686513,113.473484957614,122.153499938454,115.599025638481,118.983305273556
"FBXW11",1122.78549646948,0.4942782218577,0.201431469262782,2.45382821098762,0.0141344487261715,0.0516192626716067,44.9195475414034,60.5656024006898,39.0403586036667,37.670797207658,39.5707575625037
"FBXW12",942.059809457196,0.113915014899439,0.223628694174522,0.50939355220014,0.61047639495721,0.762278611953083,36.400323007689,40.3235177787086,42.0098014117919,38.0470348826409,29.7458263183889
"FBXW2",980.901133070983,-0.34860531306074,0.1886611165441,-1.84778569875183,0.0646333505908989,0.169349873814828,35.4783290105337,30.0685992466731,45.2293025616539,45.3366398354336,38.6221435113478
"FBXW4",876.545691640417,-0.43665950166257,0.186779480357759,-2.33783443891261,0.0193958383303765,0.066707214492199,25.4101545615985,30.7112051076884,39.2904169454036,39.8811935481823,38.75765980437
"FBXW5",505.518081463372,-0.7255717989058,0.252295561000475,-2.87588016225317,0.00402902645138219,0.0191727793507283,12.1703207624492,15.984820792755,22.7553090980539,25.3490133519696,24.2574164509868
"FBXW7",823.437071486214,-0.761843368283052,0.210188417229809,-3.62457350563753,0.000289438693746056,0.00208652324162505,19.5831524995774,25.4900324869393,41.0408253375616,38.7524805232337,38.8931760973923
"FBXW8",942.075734177816,0.0240333865176659,0.246187862705444,0.0976221421054424,0.922232341627221,0.957233172389594,29.0612507903333,44.7414330731886,36.6648043571666,38.4232725576237,37.6735294601919
"FBXW9",1511.96582135603,0.00884205105477849,0.126644551803803,0.0698178557927748,0.944338634990355,0.96941052418824,59.8189705354322,58.0487294450466,59.263826991635,61.8440678253063,60.575782980956
"FCAMR",2213.93325458613,-0.232948493402948,0.233643393181358,-0.99702581027887,0.318751981968838,0.513562541759246,98.3951993764075,57.4061235840314,94.1469656639265,90.3911014146301,98.9946520527703
"FCAR",1488.74390823871,0.418026648167424,0.166108528118849,2.51658751601441,0.0118497467107464,0.0451933514989528,76.2673434446817,60.0300975165104,52.8248246919109,53.096541881955,52.1060146670639
"FCER1A",1371.16051055994,-0.329724845049356,0.179808414002032,-1.83375648397427,0.0666901499263652,0.17314579954736,52.221739998873,40.1628663134548,59.0762832353323,63.2079293971191,57.5266663879548
"FCER1G",865.16423296526,0.0206898633557352,0.263641909450732,0.0784771412058128,0.937448512810301,0.96528758817305,41.2684513126687,26.5610422552981,31.9136958641663,32.7326777235081,38.9609342439034
"FCER2",717.418339195573,-0.025598257209251,0.194205856258919,-0.131809913986955,0.895134644747953,0.94119952602833,28.4711746321539,26.7216937205519,31.6323802297123,28.170795914341,27.1710167509657
"FCF1",561.506289458094,-2.23950035581108,0.296269165941603,-7.55900584083226,4.06161666264667e-14,1.89963969659004e-12,8.29794597439719,5.24794786495809,34.7893667941402,35.2252523202695,28.7294541207218
"FCGR1A",1501.6462685923,-0.653159238024569,0.166740074302573,-3.91723010054152,8.95722429225176e-05,0.000757043797341209,39.0187859596099,47.6867099361753,66.0154022185301,73.7425842966389,72.026909741338
"FCGR1B",701.944180107746,-0.630959819880667,0.218277430718637,-2.89063242957987,0.00384467507445309,0.0184771515181522,18.0710823442428,22.9196090428782,34.5705657451204,32.9207965609995,31.0332311021005
"FCGR2A",2244.17111213096,-0.185026049947963,0.107081344343788,-1.72790182157156,0.0840058277059872,0.204219063637292,80.1028384728475,80.9683384879249,93.3342760532817,97.1633795643215,93.5062421853683
"FCGR2B",1868.31420055142,0.14566338883702,0.183710472364668,0.792896490668621,0.427838132119356,0.618087723064023,89.9866141223517,64.1534851246918,71.1103409314186,73.8366437153847,70.8750212506487
"FCGR3A",835.275988566491,0.000673321399845269,0.273171690674602,0.00246482861449695,0.998033353294822,0.998991658517766,40.0514192364237,24.9545276027599,37.4149793823771,30.1930734173739,32.9304592044123
"FCGR3B",1042.81984169821,0.305803629938062,0.288223407746076,1.06099512294808,0.288692117587706,0.481850312287798,59.2288943772528,32.3980454928535,40.7907669958247,35.1782226108966,38.75765980437
"FCGRT",816.668570331314,0.261258203414774,0.179957755033529,1.45177518671589,0.146564125463301,0.302937784089015,33.9293790953129,36.441107368408,28.3503644944161,31.462875570441,31.3720218346562
"FCHO1",1074.36103032035,0.209008526266581,0.392935317077567,0.53191585785943,0.59478427361381,0.75052511502015,24.266882005126,66.3222799056183,38.540241920193,39.1287181982166,44.1783115252609
"FCHO2",978.41575509503,0.0351069060955011,0.277644748594882,0.126445417293761,0.899379352830035,0.943425018085919,49.23447944809,28.0069054425825,40.3844221905023,39.4108964544537,36.8604317020582
"FCHSD1",697.393666314669,0.0494716413771057,0.23061694859658,0.214518671234554,0.830142608309014,0.904818297558129,23.7136856068328,31.4876871897486,26.1623540042186,27.4653502737482,29.2715192928109
"FCHSD2",1986.24717972139,0.171202772591969,0.140911686584822,1.21496503761534,0.224379426355051,0.407331515417008,87.6263094896343,77.7285339386395,72.4856618109713,72.8019901091818,82.5294224505642
"FCMR",1154.34367679462,0.452718345002076,0.274918025460469,1.64673940256847,0.0996116215310294,0.230687696173343,68.8176319476673,38.2885992188269,42.322374338963,39.0346587794709,39.7740320020371
"FCN1",969.56447044743,0.0210590048849213,0.26214775913092,0.08033257638645,0.935972749718644,0.964562735845425,29.0612507903333,46.7763516330703,35.9458866246731,38.6113913951152,41.6035019578378
"FCN2",1043.45707795438,0.0552517837505386,0.165058374986539,0.334740868223407,0.737820569773559,0.846753182345034,43.1493190668654,39.7344624061113,38.9153294327983,40.633668898148,44.2460696717721
"FCN3",911.840963133455,0.112014464291646,0.175866391391184,0.636929338263893,0.524170871642026,0.699388373123832,36.2528039681441,37.8601953114834,32.9764438165479,38.4232725576237,35.0309617462575
"FCRL1",1771.20022723043,0.26406680931342,0.157568572900266,1.6758850096368,0.0937607185014591,0.220889255669029,69.3708283459605,83.511986687777,70.6727388333791,63.3019888158648,63.4893832809348
"FCRL2",1030.53196518445,0.273695052149222,0.275326587972695,0.994074179920337,0.320186754654356,0.515188310650846,56.3153933462422,33.1477523307047,41.5721993137524,39.316837035708,33.6080406695237
"FCRL3",1313.91587942631,0.395540926352984,0.284863943463173,1.38852576968598,0.164977003318897,0.329766668242367,42.4486036290274,76.6307489260717,50.7305860798648,49.4282245508722,40.3838553206373
"FCRL4",1585.62626270122,0.59876985619205,0.314825888020634,1.90190794015264,0.0571831909686438,0.154815174318491,106.877544150236,48.0615633551009,51.4495038123582,52.5792150788535,54.3420335019314
"FCRL5",1286.78374196452,0.274118438982987,0.15558495797216,1.76185694655673,0.0780934703520103,0.194310442871495,51.8160626401246,59.6820193417938,48.5738328823844,48.5816897821607,45.8722651880394
"FCRL6",1058.25161836401,0.528091382653224,0.340030399622627,1.55307108787717,0.120406152409443,0.26400913743439,31.2371566236196,69.294332012814,35.320740770331,34.6138660984224,38.4188690718144
"FCRLA",1781.06497705328,0.240408638941478,0.246595795197014,0.974909725242503,0.329605041591761,0.525106337036471,56.8317099846492,95.3198693839327,65.108940729734,61.6559489878148,73.3143145250496
"FCRLB",777.831182889193,0.305378751765868,0.268875803246034,1.13576137413314,0.256056446663001,0.444665558451631,42.1166857900515,26.1861888363725,28.2878499089819,27.0891125987653,30.2201333439668
