"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AN_naive_TSC","H9_naive_TSC","AN_STB","H9_STB"
"ANKRA2",759.521671869023,-2.34733132971831,0.249449542436746,-9.41004463984348,4.95926244869457e-21,1.44583255002029e-19,15.5188148637325,12.472958530328,42.027004580698,48.7802548947983
"ANKRD12",1438.93163644662,-1.22124470944383,0.193737101593805,-6.30361814746423,2.90776366777973e-10,2.72379051003061e-09,48.1943142338079,48.6493171795936,73.4961053816295,70.5369377035782
"ANKRD33",224.998351661728,-1.44648263159989,0.312475128875899,-4.62911284108747,3.67235625449426e-06,1.78769059891453e-05,6.7152655347022,6.83384317945175,12.8086197018096,10.7306716115702
"ANKRD33B",129.539738632643,2.88317270414843,0.683901757537553,4.21577028041212,2.48927056442626e-05,0.000101754123504466,15.3550278994715,10.2746593257491,0.409221076735131,1.82126077811053
"ANKRD36",74.213070782802,4.40270029576166,0.728154484197942,6.04638217755565,1.48134471724924e-09,1.28234654529176e-08,9.70437763246598,6.26037382173552,0.368298969061618,0.0984465285465153
"ANKRD36B",82.0887345427422,2.60561205998675,0.593170773267229,4.39268449730731,1.11959547170578e-05,4.91182156562733e-05,8.88544281116084,6.92942140573779,0.491065292082157,1.18135834255818
"ANKRD36C",56.5345471841458,5.50772617037579,0.99602896195644,5.52968475892236,3.20806762453626e-08,2.2865903650168e-07,7.98461450772518,4.49217663544381,0.163688430694052,0
"ANKRD42",259.178207278795,-2.032263902366,0.309932595361893,-6.55711574961333,5.48584328781119e-11,5.69048759854771e-10,5.97822419552757,5.44795889830419,16.4506872847523,13.3395046180528
"ANLN",938.793808652652,3.93286602075451,0.361896115810563,10.8673894218119,1.64850367496509e-27,8.23380929880675e-26,110.515254135129,87.3584988254392,2.82362542947241,5.4637823343316
"ANO1",80.498253303549,-2.27955267661078,0.498112093208397,-4.57638492960072,4.73079730803966e-06,2.25321457967661e-05,1.84260334793658,1.2425169417185,5.31987399755671,4.23320072750016
"ANO6",1236.51546499317,2.69413821303308,0.253855078665077,10.6128986160154,2.59569169665491e-26,1.17659504441522e-24,136.598328193698,104.036899312353,10.844358533481,12.8472719753202
"ANO7",122.649597219443,1.25246820456102,0.394327577405278,3.17621256114627,0.0014921157615655,0.00410240830031221,9.33585696287867,10.035713760034,2.86454753714592,2.31349342084311
"ANO9",569.488443254353,1.5934831453252,0.311572537928707,5.11432476019376,3.14865240445169e-07,1.89348310882883e-06,43.9358531630211,51.8033986470329,8.18442153470262,12.1089230112214
"ANP32A",1060.66221941647,1.52841588311482,0.236687264142852,6.45753327138187,1.0642335985591e-10,1.05672887550849e-09,90.4922977542187,86.2115601100067,21.852405497656,17.1789192313669
"ANP32E",4013.47887196816,1.56934195208815,0.270133577985105,5.80950344564229,6.2658404663357e-09,4.92491306242004e-08,281.140324154057,390.102530586466,64.9433848778653,79.7416881226774
"ANPEP",2507.48452652272,6.56144365668881,0.268767841801938,24.4130533351684,1.24294108607426e-131,2.74192803587981e-128,258.66056330923,297.009338183865,1.84149484530809,1.91970730665705
"ANTXR2",95.6604152463466,-1.88231706780198,0.459139764334484,-4.09966030829494,4.13756989623504e-05,0.00016255528390195,2.04733705326287,2.53282299658002,6.17923825870048,4.57776357741296
"ANXA11",848.969979105752,2.0984207735173,0.261184068752358,8.03426021939694,9.41451981714305e-16,1.72352122129606e-14,75.2601100779429,78.9476149122678,9.82130584164315,13.191834825233
"ANXA3",2596.40123948952,1.44558181028116,0.280078442422064,5.16134622065179,2.45180250821947e-07,1.50449967541924e-06,244.165416972129,182.602201319477,41.1267182118807,58.6249077494498
"ANXA8",49.4991276071937,5.65914015323503,1.04816005310792,5.39911832783073,6.6969194675119e-08,4.50637651611528e-07,6.06011767765808,4.82670042744494,0,0.147669792819773
"ANXA8L1",35.6481049560694,4.37143315494843,1.07445463942248,4.06851345283231,4.73140297920898e-05,0.000183435412515554,3.9308871422647,3.67976171201248,0,0.246116321366288
"ANXA9",377.980720679513,2.11837706786255,0.526051630873294,4.02693755429643,5.65080321432235e-05,0.000215918104344026,34.9275701286645,33.9302703315437,2.41440435273727,7.72805249090145
"AOC2",51.5046362000406,-2.11478425991068,0.627962667974894,-3.36769105515558,0.000758004855735597,0.00224651864543582,1.31029571408823,0.860204036574346,3.72391179828969,2.26427015656985
"AP000350.7",32.8170803122672,-4.51883685484956,0.856940032575357,-5.27322412662777,1.34047693163031e-07,8.59619799760597e-07,0.163786964261029,0.143367339429058,2.33256013739025,2.16582362802334
"AP000424.1",18.7976935341897,-3.6189807571409,1.05244649258614,-3.43863634173752,0.000584652045369093,0.00178182235148637,0.0818934821305146,0.238945565715096,1.35042955322593,1.13213507828493
"AP000439.3",18.0604652379975,7.28776046970019,1.789579688563,4.07233079156823,4.6545012046588e-05,0.000180771648899249,1.35124245515349,2.67619033600908,0,0
"AP000547.3",186.605554896928,-1.38849768342054,0.378329357426809,-3.67007649859464,0.00024247789172629,0.00080679672571372,4.91360892783088,6.64268672687967,10.8852806411545,8.41717819072706
"AP000561.1",29.4043667852235,2.82132369811004,0.931383378375208,3.02917548628774,0.00245222195597996,0.00636798308992559,4.05372736546047,1.76819718629171,0.368298969061618,0.147669792819773
"AP000924.1",39.0568506675275,-4.1318394712374,0.941893589667613,-4.38673701208168,1.15063772428784e-05,5.0296700524022e-05,0.327573928522059,0.143367339429058,4.01036655200428,1.2798048711047
"AP001033.1",64.5241887701,-2.26630625876172,0.516435285821261,-4.3883644688564,1.14206269925971e-05,5.00044389262371e-05,1.10556200876195,1.38588428114756,3.84667812131023,3.79019134904084
"AP001271.2",63.0336344780874,-1.76790367945521,0.516695991189553,-3.42155485933825,0.000622641623543305,0.00188372217810724,1.39218919621875,1.81598629943473,3.51930125992213,3.44562849912803
"AP001453.2",47.9826764409577,-2.5886932081807,0.839801616104742,-3.08250562815997,0.00205265848849959,0.0054370597866281,0.286627187456801,1.2425169417185,2.33256013739025,3.54407502767455
"AP001972.5",678.298321545536,3.37554427044069,0.260691420743737,12.9484286855719,2.39812470957748e-38,2.21969081510262e-36,64.4911171777803,74.0731253716798,4.33774341339239,4.1839774632269
"AP002360.2",247.116003767749,-1.59664962801001,0.348364739829121,-4.5832699049657,4.57760552419131e-06,2.18418120829835e-05,7.82082754346415,5.97363914287741,15.3457903775674,11.2229042543027
"AP002990.1",84.6190623060485,-3.02330100616568,0.549577787572188,-5.5011339150394,3.77356451503506e-08,2.65251725549676e-07,0.696094598109374,1.38588428114756,5.15618556686265,5.61145212715137
"AP003171.1",42.1174457235602,-4.02561774381617,0.829599302964049,-4.85248448188561,1.21924326928182e-06,6.54188464323427e-06,0.122840223195772,0.430102018287173,3.35561282922808,2.31349342084311
"AP003390.1",24.4614921516443,2.59391578291281,0.854370061160488,3.03605650622811,0.00239694439291744,0.00624649655141863,2.2111240175239,2.485033883437,0.204610538367566,0.295339585639546
"AP003392.4",115.574651386166,2.4831452580688,0.550300058244341,4.51234780165378,6.41139396792221e-06,2.96613808316737e-05,11.465087498272,10.5613940046073,1.80057273763458,0.689125699825607
"AP003469.4",26.8509755519297,-2.5605876837207,0.800687819477534,-3.1979850591352,0.00138391450343513,0.00383532084745966,0.491360892783088,0.382312905144154,2.00518327600214,1.2798048711047
"AP1G1",1476.62818549324,-1.01989477385196,0.200997743983604,-5.07416030468063,3.8921084519099e-07,2.30393324997672e-06,52.9031894563124,56.3911535087627,68.5445303531345,72.8996543886946
"AP1S3",215.232121218713,2.99296675284334,0.371653642370247,8.05310754861835,8.07179164007879e-16,1.48386436316782e-14,20.1048498630413,22.6998287429341,1.43227376857296,2.01815383520356
"AP3S1",1188.54408586497,-1.15006107429284,0.217799003222313,-5.28037804249703,1.28917611966644e-07,8.29131930024537e-07,41.9704095918887,40.8119026241384,53.6488831599757,63.5472341767756
"AP4M1",353.297148328073,-1.38650033277945,0.350985013487814,-3.95031206318896,7.80493633393109e-05,0.000289616308707351,11.301300534011,10.6091831177503,13.9135166089945,22.6427015656985
"AP5B1",475.826679166376,-1.09164493931431,0.352093513541256,-3.1004403584004,0.00193233124701778,0.00516902513854635,12.734436471295,21.2183662355005,21.8933276053295,24.4147390795358
"APBA3",221.644005444444,-1.61194965947116,0.331026926807707,-4.86954241159825,1.11856974388236e-06,6.05289825430375e-06,5.40496982061397,6.83384317945175,11.3763459332366,12.5027091254074
"APBB1",127.154207831379,2.90859019591717,0.513035935456919,5.66936932658865,1.43324114124733e-08,1.07725041144519e-07,14.7408267834926,10.5136048914642,1.43227376857296,0.689125699825607
"APBB1IP",39.6934015051969,3.26809421349762,0.732823524402141,4.45959239117471,8.21156701003372e-06,3.71456941028046e-05,4.54508825824356,3.53639437258342,0.286454753714592,0.246116321366288
"APEX1",3936.37841183306,1.62417399838434,0.282373245247001,5.75186929258691,8.82620299073117e-09,6.80790342571782e-08,371.182207756558,296.388079713005,54.8356242825076,83.0888700932589
"APLP2",11842.059973513,1.02584265899451,0.257422007910179,3.98506198954232,6.74625116719522e-05,0.000254179847563325,1079.39704122125,707.326663629828,281.462256578423,276.437852158615
"APMAP",3214.11645459895,1.20757254934387,0.182187716262889,6.62817765167762,3.39856311966339e-11,3.59579388104433e-10,264.065533129844,239.232300393954,70.5906357368101,68.3218908112816
"APOA2",243.597049151654,-2.41320050113329,0.634945031782178,-3.80064474929406,0.000144320083529967,0.000505483097539731,1.63786964261029,6.92942140573779,13.9135166089945,15.4068817175296
"APOBEC2",1133.88433907023,-6.36685544123139,0.318102786967286,-20.0150885251005,4.06913453534558e-89,3.36619154436463e-86,1.92449683006709,1.09914960228944,75.051145473223,85.205470457009
"APOL1",117.401199629004,-4.06652847632252,0.88628561478166,-4.58828216152908,4.46908324571235e-06,2.13929061277686e-05,1.39218919621875,0.0955782262860385,9.6576174109491,6.20213129843046
"APOL2",1615.8971983472,-2.69146042130829,0.380632292663986,-7.07102490561476,1.5379353096923e-12,1.9185779226284e-11,30.0549079418989,18.6855432389205,129.76400343271,70.4384911750317
"APOL6",574.336989260669,-2.4196758839859,0.506745002219255,-4.77493783537892,1.79762774998416e-06,9.3490769739844e-06,12.1202353553162,8.21972746059931,51.2754009149119,17.966491459739
"APPBP2",819.841525127908,-1.04218003203743,0.237776781643335,-4.38301849673739,1.17046171072562e-05,5.10452428440338e-05,27.6799969601139,32.353229597824,41.4131729655953,37.5081273762223
"APPL2",545.516288080221,-1.29139892226875,0.265172950658633,-4.87002508763126,1.11584080470948e-06,6.04554600537645e-06,18.0575128097785,17.443026297202,31.2235681548905,24.1686227581695
"APTR",445.668741091222,-1.60860421718612,0.330752664584186,-4.86346563287226,1.15348061057203e-06,6.22653726000462e-06,15.1912409352105,9.55782262860385,26.3129152340689,21.7074595445066
"AQP11",343.489892138418,-1.23831708314527,0.316029409811348,-3.91836026869928,8.91533870636472e-05,0.000326156503917754,12.0792886142509,10.8481286834654,14.2818155780561,20.2307616163089
"AQP3",1585.20768369389,-1.53454929812175,0.205446261277133,-7.46934642948673,8.05941046317475e-14,1.17612300871644e-12,48.5218881623299,42.7712562630022,88.923739974544,79.6432415941309
"ARAF",2600.55895249362,-1.13576634971754,0.268687609335107,-4.22708867196409,2.36734393618275e-05,9.7191759017612e-05,82.6305234696893,99.449144450623,106.602090489502,148.998820955151
"ARAP2",150.609945456452,-1.40045680134453,0.355776934873798,-3.93633387684705,8.27358460629695e-05,0.000305550127926748,4.83171544570036,4.44438752230079,7.16136884286479,8.46640145500031
"ARCN1",3695.34295437542,-1.3315012960404,0.183370231478575,-7.2612729192959,3.83464341138192e-13,5.16856824776488e-12,116.043064178939,119.520571970691,195.935051540781,182.322970868146
"ARF5",622.707523057608,1.06066675467922,0.236570357590037,4.4835150332625,7.342342740667e-06,3.35693431832361e-05,51.3472132958327,43.1535691681464,14.4455040087501,14.4224164320645
"ARFGAP3",1834.54333993914,-2.08119313411528,0.211492474775285,-9.84050679026092,7.53304081332224e-23,2.53708214262426e-21,43.0759716006507,35.6506784046923,111.062600225915,101.203031345818
"ARFGEF3",180.139687377425,1.08178947258486,0.358058287619409,3.0212663970921,0.00251719788832243,0.00652263728461937,15.7235485690588,11.7561218331827,3.84667812131023,4.43009378459319
"ARG2",609.671902263575,1.76246708834556,0.26614274666755,6.6222623400935,3.5374252235407e-11,3.73376078618697e-10,57.5711179377518,48.1236369350204,8.79825314980532,11.075234461483
"ARGLU1",1510.60503889032,1.53588695370044,0.196370731159819,7.8213639305057,5.22540342871101e-15,8.72174524368461e-14,124.15051890986,127.644721205004,28.2771764023976,27.122018614565
"ARHGAP11A",316.704791945216,4.92663576518897,0.387996076896961,12.697643245752,6.09372603742697e-37,5.3414938961181e-35,34.8047299054687,33.9302703315437,0.572909507429184,0.886018756918637
"ARHGAP11B",191.574716459353,3.75177072830304,0.426191942363092,8.80300717911447,1.33198036482737e-18,3.10936368762876e-17,21.8655597288474,18.2076521074903,1.18674112253188,0.689125699825607
"ARHGAP12",447.72449454577,-1.11655702982591,0.255181778392224,-4.37553588998711,1.21134508070785e-05,5.26547240993404e-05,16.542483390364,15.1491488663371,20.256443298389,23.5779435868904
"ARHGAP17",1179.65224308707,1.02025281709297,0.218171989463869,4.6763694074575,2.91998404548478e-06,1.45625127453039e-05,82.6305234696893,94.33570934432,27.9497995410095,27.7619210501173
"ARHGAP18",2878.69599445469,2.12150996960185,0.231527840517764,9.16308796755299,5.04330686079977e-20,1.35402047889545e-18,247.645889962676,276.746754211224,43.0500572725358,33.8656058200013
"ARHGAP19",315.637728323443,1.75398486516112,0.337326224466868,5.19966945331105,1.99643245594705e-07,1.24361900911046e-06,32.8802330754016,21.8874138195028,5.40171821290373,4.92232642732576
"ARHGAP23",144.69041381624,3.62122881748523,0.429941861170223,8.4226011573493,3.68216292380928e-17,7.60329305141025e-16,15.600708345863,14.4323121691918,0.859364261143775,0.689125699825607
"ARHGAP28",168.720583477328,2.55823857108984,0.441768178354758,5.7909073048613,7.00072078430631e-09,5.47645037240415e-08,20.3914770504981,12.0906456251839,1.92333906065512,1.57514445674424
"ARHGAP29",153.355611762862,2.37986274747245,0.45857206836255,5.18972460745454,2.10605325935734e-07,1.30871929299783e-06,17.8937258455174,11.0392851360374,1.43227376857296,2.11660036375008
"ARHGAP35",64.3797317948926,2.73051002599075,0.75947700400958,3.59525043098778,0.000324079676223908,0.00104826945124625,8.72165584689981,3.91870727772758,0.900286368817289,0.295339585639546
"ARHGAP42",73.593627976166,-2.03497267132263,0.520402223617672,-3.91038427387213,9.21494022511185e-05,0.00033637327308213,1.76070986580606,1.4814625074336,5.11526345918914,3.34718197058152
"ARHGEF16",177.142148244399,-2.77846486024232,0.586988477736465,-4.73342316863968,2.20764553060481e-06,1.13169621390725e-05,1.35124245515349,3.67976171201248,8.02073310400857,14.0778535821517
"ARHGEF17",107.232040690377,1.26832913550297,0.429115155842412,2.95568478119367,0.00311975757018767,0.0078668529622793,9.70437763246598,7.31173431088194,2.04610538367566,2.46116321366288
"ARHGEF26-AS1",19.5696334751504,-3.58506001050918,1.11420615232575,-3.21759128957049,0.00129271881471322,0.00360827208594351,0.286627187456801,0.0477891131430192,1.5550400915935,1.03368854973841
"ARHGEF2",471.237175357427,-1.06705926996633,0.354637798173434,-3.00887067160417,0.00262220712185842,0.00676823975524924,12.6525429891645,21.3617335749296,21.934249713003,23.6763901154369
"ARHGEF39",191.481321201273,2.49894890313442,0.412622500439049,6.05625941502323,1.39323256657263e-09,1.20923450827248e-08,17.5661519169954,18.9244888046356,2.61901489110484,1.47669792819773
"ARHGEF5",246.573389856608,-1.19415744815958,0.340716661165025,-3.50484019207149,0.000456881441134588,0.00142962460334322,7.37041339174632,9.41445528917479,10.8034364258075,13.7332907322389
"ARIH2OS",71.902994557548,-2.60942451374464,0.550464946386197,-4.7404008754336,2.132957841998e-06,1.0959561334117e-05,1.26934897302298,1.0035713760034,5.44264032057724,3.39640523485478
"ARL10",97.8160998508574,5.12334797643189,0.786663126673722,6.51275978587574,7.37824536604098e-11,7.51797195264961e-10,14.2904126317748,7.16836697145289,0.327376861388105,0.0492232642732576
"ARL13B",138.428027529236,1.9434577397237,0.385448737991677,5.04206538552908,4.60533859526473e-07,2.68648134186532e-06,13.3486375872739,11.3260198148956,2.20979381436971,1.87048404238379
"ARL1",3135.65195893568,-1.21062844661954,0.183072252122003,-6.61284510671091,3.77002877232661e-11,3.97293796421297e-10,103.472414671905,108.57686506094,157.631958758373,155.545515103494
"ARL14EP",384.3566235935,-1.05017323400969,0.272478087756651,-3.85415665037843,0.000116129227112987,0.000416441736675019,13.8809452211222,14.1933666034767,20.3792096214095,16.6866865886343
"ARL15",239.22306316496,3.51709936611671,0.361034545747258,9.74172529345391,2.00127301381849e-22,6.52434719480334e-21,23.708163076784,25.5671755315153,1.18674112253188,1.57514445674424
"ARL2",1130.10295210881,1.95547499126495,0.227896010471464,8.58055824329493,9.44138100083388e-18,2.05874989995119e-16,101.547917841838,99.8792464689102,14.8956471931588,18.2618310453786
"ARL3",789.127479324209,1.73429532218616,0.221075617822795,7.84480595040697,4.33623478828662e-15,7.31138900098875e-14,66.988868382761,69.0074793785198,12.604009163442,13.4871744108726
"ARL4A",246.24739170711,-2.23348069535601,0.406934750227248,-5.48854747378725,4.05252359252848e-08,2.82460254190137e-07,4.91360892783088,4.77891131430192,18.660481099122,10.3861087616574
"ARL4D",1446.0560471548,1.84247525233448,0.285450702932235,6.45461802478684,1.08492197478029e-10,1.07324568446875e-09,102.203065698882,150.535706400511,22.7936139741468,22.2981387157857
"ARL5A",234.79938338926,-1.17214493581032,0.304787351605055,-3.84577945783389,0.000120169814902757,0.000429767000824882,7.5751470970726,8.60204036574346,12.0310996560129,11.2229042543027
"ARL5B",364.159378542195,1.24946347569469,0.289905129366258,4.30990468649541,1.63324923718706e-05,6.92208994665639e-05,25.7555001300469,31.6363929006787,7.97981099633506,7.4327129052619
"ARL6",88.3076638554443,1.8861323920459,0.556794129878878,3.38748612966914,0.000705362836590417,0.00210179705202854,5.8553839723318,9.65340085488989,1.02305269183783,1.67359098529076
"ARL6IP1",5504.29249713824,1.12417723297208,0.223911819936404,5.02062478564721,5.15036791793678e-07,2.97297295079857e-06,486.611070819518,361.429062700655,121.252205036619,126.356119389452
"ARMC6",659.006005639573,1.03360987642717,0.2283657968295,4.52611507842776,6.00778733696883e-06,2.79330474708983e-05,48.8904088319172,50.3697252527423,16.2051546387112,14.717756017704
"ARMC9",474.465205807685,1.4863400290477,0.253252136609214,5.86901279076364,4.38397619181739e-09,3.55307934084131e-08,42.1341965561498,36.3675151018376,9.33024054956099,8.51562471927357
"ARNT2",463.405689460201,-5.95380492043915,1.17460184322378,-5.06878561002295,4.00361873791499e-07,2.36570971495727e-06,0.204733705326287,1.43367339429058,36.8298969061618,28.4018234856697
"ARNT",2887.13837357764,-1.07760747086703,0.354816327673537,-3.03708535041974,0.00238877806935153,0.0062264408282664,81.4021212377315,125.972102244999,105.497193582317,174.644141641518
"ARPC5L",1136.55639875059,-1.05046528611783,0.231408494792595,-4.53944133321181,5.64034704537718e-06,2.64352952579539e-05,39.8411790564954,43.1057800550034,60.1554982800643,49.4693805946239
"ARPIN",162.489162261967,1.64389676776926,0.43988483212353,3.73710718742768,0.000186149582447516,0.000635838935038792,15.6416550869283,12.0428565120408,3.60114547526915,2.01815383520356
"ARRB1",2408.56496414456,2.91094033971906,0.188857798274436,15.413397626764,1.33029727744499e-53,2.47997391045942e-51,243.837843043607,232.971926572219,19.7653780063068,20.6737709947682
"ARRB2",187.445126497051,3.4724445588047,0.388703180549533,8.93340917328099,4.13078473443734e-19,1.00321223385344e-17,20.1048498630413,18.4943867863484,1.26858533787891,0.935242021191895
"ARRDC1-AS1",286.276651774094,-1.87976945224277,0.306075221443928,-6.14152770477418,8.17315666288542e-10,7.28975078099403e-09,6.06011767765808,7.64625810288308,16.0414662080171,16.1452306816285
"ARRDC2",72.7888532089982,-1.62938047279879,0.563934518827051,-2.88930792211088,0.00386090799518085,0.00951638328197649,1.92449683006709,2.05493186514983,2.70085910645187,5.16844274869205
"ARSB",84.904978217818,1.48297715916042,0.461154681727296,3.21579118226837,0.00130085450190135,0.00362639220454217,6.59242531150643,7.40731253716798,1.43227376857296,1.77203751383727
"ARSD",304.269559764603,-1.56507080985985,0.444614927651199,-3.5200590725277,0.000431450695070586,0.0013574236748168,7.001892722159,10.1790810994631,11.008046964175,21.5105664874136
"ASAH1",4404.3048908607,-1.0057598210722,0.304302174571364,-3.30513517522146,0.000949306031521614,0.00274165713140303,173.53228863456,155.027883035954,156.240607097473,264.230482618847
"ASAP3",667.66481837141,1.82406143837254,0.364363525043748,5.00615817171471,5.55271342403793e-07,3.18438972619437e-06,63.9588095439319,52.9025482493223,7.32505727355885,13.7332907322389
"ASB1",153.857210352038,1.6457159525504,0.364018143455398,4.52097232552378,6.15562360457757e-06,2.85679642462092e-05,14.3723061139053,11.8039109463258,2.57809278343133,2.75650279930243
"ASB2",281.113040765123,-2.31768897150464,0.488421757219352,-4.74526152295005,2.08237117034826e-06,1.07246166578714e-05,3.76710017800367,6.73826495316571,22.2616265743911,11.2229042543027
"ASCL2",20.3436922084511,4.42372515650985,1.25968544003382,3.51176969735484,0.000445133556638342,0.0013966312387357,2.17017727645864,2.19829920457888,0.122766323020539,0
"ASF1B",756.44639658225,2.73936795354237,0.267863337922288,10.2267371667604,1.5050493924769e-24,5.7741547127027e-23,78.9043700327508,68.8163229259477,8.06165521168208,6.00523824133743
"ASIC1",50.3154318024512,3.70785393152296,0.818352505241268,4.53087625170746,5.87395400140161e-06,2.73952273300041e-05,5.20023611528768,5.25680244573212,0.0818442153470262,0.443009378459319
"ASPH",450.811452413083,1.56318650625792,0.303903436528117,5.143694734473,2.69387138377876e-07,1.64086892018848e-06,38.1214159317546,37.371086477841,6.62938144310912,9.69698306183175
"ASPM",510.337161887981,4.98917896217367,0.337606929784548,14.7780703593899,2.0289621684016e-49,3.19706467392423e-47,50.8149056619843,59.9753369944892,1.18674112253188,1.03368854973841
"ASTE1",287.324792878309,-1.36419153413676,0.359106995737144,-3.79884421726863,0.00014537242627377,0.00050903424184117,10.8099396412279,7.26394519773892,17.1054410075285,12.5027091254074
"ASXL1",169.74584319308,2.2047057930045,0.426644993568311,5.1675416944779,2.37193064370432e-07,1.45954783821805e-06,16.1739627207766,15.1491488663371,2.78270332179889,1.52592119247099
"ATAD1",2536.83667875612,-1.34322420859239,0.25945951245107,-5.17700891327197,2.25471448537926e-07,1.3952034094661e-06,67.3573890523483,93.0454032894585,123.502920958663,136.74222815111
"ATAD2",536.058637525177,1.1234211553065,0.26284104524682,4.2741465825916,1.91870781765906e-05,8.02909158221163e-05,38.6946703066682,43.6314602995766,13.1769186708712,10.9275646686632
"ATAD3B",213.989148093781,1.41322035096802,0.390167294376426,3.62208819482591,0.000292234446940417,0.000952713088596885,13.5943180336654,21.1705771223575,4.21497709037185,4.13475419895364
"ATAD3C",103.530173650088,2.96237114639909,0.516465909810145,5.73585030517903,9.70243293600076e-09,7.44471897628441e-08,12.7753832123603,7.88520366859818,0.941208476490802,0.738348964098865
"ATAD5",273.511332238812,2.47317340323311,0.359690677292038,6.87583404121733,6.16282136483562e-12,7.17423954133371e-11,26.6972751745478,25.3282299658002,3.68298969061618,2.26427015656985
"ATF1",495.802961280786,-1.931653316197,0.237274507921783,-8.14100652074163,3.92005277768221e-16,7.5088015290017e-15,11.6698212035983,11.4215980411816,27.7861111103154,28.4018234856697
"ATF2",505.168271070241,1.30850417893187,0.27346336379706,4.78493411608484,1.71043429275689e-06,8.93069360904546e-06,46.2698174037408,34.5993179155459,10.3532932413988,10.4353320259306
"ATF7IP2",397.669450844185,1.0918732402588,0.275163530701104,3.96808849441913,7.24514315349969e-05,0.000270916390262204,29.4816535669853,31.2062908823916,10.0259163800107,8.12183860508751
"ATG101",1727.01518694217,-1.111864621534,0.211690192017918,-5.25231996312746,1.50195250418465e-07,9.54843580470124e-07,57.6939581609476,64.7064591956481,88.8828178668705,79.9878044440437
"ATG12",2080.16034735137,-1.01590791843451,0.189251829073175,-5.36802166409556,7.96049934827641e-08,5.30272618891729e-07,81.7706419073189,72.6872410905323,99.3179553236163,99.7755566818932
"ATG13",3026.57133120529,-2.07407285037552,0.206908276854224,-10.0241173620947,1.19421816628697e-23,4.30699499972052e-22,62.8941942762352,67.2870713053711,189.019215343957,160.812404380733
"ATG14",314.351125787968,-1.11844733272271,0.265531366979614,-4.21211002468338,2.5299625304625e-05,0.000103226214713938,11.3831940161415,10.8481286834654,15.1821019468734,15.6037747746227
"ATG4D",54.5738288985049,-2.26744767562623,0.562469060139291,-4.03123982511094,5.54833926673787e-05,0.000212186704809426,1.1465087498272,0.955782262860385,2.82362542947241,3.64252155622107
"ATIC",6038.16483509764,1.22982117828044,0.185028720001687,6.64665019716519,2.99838467876638e-11,3.1912959577218e-10,511.465742646129,438.847425992346,128.372651771811,129.80174788858
"ATL3",795.656053434584,-1.02490266207494,0.225780649719201,-4.53937334022906,5.64216599453911e-06,2.64352952579539e-05,27.9666241475707,30.7761888641044,36.6252863677942,39.6739510042457
"ATMIN",781.226079689969,1.04082156758667,0.250645740111441,4.15256037115933,3.28775980203859e-05,0.000131789184554157,67.2345488291525,50.8954054973155,18.5377147761014,18.0157147240123
"ATP10D",3868.41769599938,-2.28688383036754,0.33135274895957,-6.90165944766789,5.13985360597108e-12,6.05258917514531e-11,59.3318278035578,87.7408117305833,280.643814424953,178.631226047652
"ATP11A",967.606648258516,-1.16960317721893,0.341459210481942,-3.42530862051761,0.000614101409256339,0.00185958504985516,28.171357852897,38.4224469669875,36.6252863677942,59.1663636564557
"ATP11B",244.54113271746,1.57991082241672,0.381755110644455,4.13854530918948,3.49514854252921e-05,0.000139175048462445,24.1585772285018,17.0129242789149,3.51930125992213,5.26688927723857
"ATP11C",163.964450195731,2.30518493705604,0.396895035654175,5.80804678813016,6.32058555366848e-09,4.96494186281044e-08,17.8118323633869,12.8552714354722,2.16887170669619,1.77203751383727
"ATP13A2",546.279467480859,-1.16719156879509,0.260104034187916,-4.48740279034593,7.20966902776006e-06,3.30083636289976e-05,20.3914770504981,17.395237184059,29.750372278644,24.3162925509893
"ATP1A1",1619.32465689305,1.01616578568389,0.200213587795108,5.07540870165017,3.86663982613499e-07,2.29193214235211e-06,123.863891722403,119.18604817869,40.6356529197985,35.9822061837513
"ATP2A3",76.4605270524194,2.7371930640583,0.730614569161829,3.74642551571131,0.000179372230270891,0.000614910862436032,10.7280461590974,4.30102018287173,1.02305269183783,0.393786114186061
"ATP2B1",597.94370239986,1.62718642807174,0.330212536151862,4.92769428754641,8.32056700603767e-07,4.62346871922396e-06,54.6229525810533,46.7377526538728,7.89796678098803,13.0441650324133
"ATP2B4",4950.28558483599,1.27504029631782,0.39706652316065,3.211150328586,0.00132204755577208,0.00367927280239681,241.299145097561,539.156774479543,95.9214203867147,111.096907464742
"ATP2C2",987.834434207161,1.18239798473478,0.344392152654406,3.43328956720247,0.000596304881254717,0.00181191262816516,89.427682486522,64.7542483087911,27.2541237105597,15.9483376245355
"ATP5D",153.546224376623,1.95922794319387,0.397512433683328,4.92872115983838,8.27696046293836e-07,4.60503777584919e-06,13.839998480057,13.5243190194744,1.80057273763458,2.70727953502917
"ATP5G3",6507.43040608882,1.09139432630091,0.266476560440779,4.09564850467763,4.20988259866124e-05,0.000164906795134301,429.61320725668,561.187555638475,127.758820156708,169.524922157099
"ATP5O",1501.75657908164,1.01385315922102,0.218406122601514,4.64205466011965,3.44961569478946e-06,1.69170482905644e-05,110.146733465542,114.932817108961,32.3693871697489,38.787932247327
"ATP6V0A4",223.018894201621,4.7572290164124,0.509125629828957,9.34391972765271,9.28322528601757e-21,2.61431425288784e-19,29.6863872723115,18.6855432389205,0.368298969061618,0.787572228372122
