"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EVT_wt_1","EVT_wt_2"
"SCARB2",787.151771113507,-0.888361554469863,0.117513671165605,-7.55964430060179,4.04173085035712e-14,1.08747568588451e-12,80.2143157996037,76.5416260123753
"CCNI",1727.95993395568,-0.535062303089368,0.0719569469221198,-7.43586722305595,1.03884145140409e-13,2.6878277859745e-12,145.461205707091,148.092762961189
"CCNG2",154.817125771589,-1.41445484279849,0.163371713092885,-8.6578931935071,4.80563491056998e-18,1.95120357212299e-16,20.1783074990019,17.8409984022325
"PLAC8",717.420461055226,-3.49017922395582,0.42531057081569,-8.2061896963015,2.28318584083347e-16,7.61815473624634e-15,148.620995617649,146.782759582004
"COQ2",26.3498463419355,-1.07077467887979,0.343474482456063,-3.1174795612852,0.00182404593970041,0.00708183734653271,2.38370116059638,3.30619900460953
"HPSE",170.664219330755,-1.11032365343411,0.278559036930552,-3.98595452392711,6.72093846495861e-05,0.000391691528351241,19.3467838383287,17.9033795155271
"GPAT3",263.063797724475,0.719122425824671,0.183369742451461,3.92170712687252,8.79238218982793e-05,0.000495697665909161,11.5304614280011,11.6028870727806
"KLHL8",533.341735490205,1.05760754805286,0.127636029981862,8.28612068397264,1.17002064066322e-16,4.08597881765291e-15,19.069609284771,19.338145121301
"PKD2",62.8701621393231,-0.793792623953859,0.245848280211062,-3.22879063165455,0.00124314870414761,0.00509196126767236,5.26631651759665,6.73716023580809
"HERC6",33.1069873197308,-2.8326605996662,0.385715400955542,-7.34391365407961,2.0743697556307e-13,5.17824153812998e-12,7.70545258890457,4.4914401572054
"HERC5",129.590946687184,-1.3663498194008,0.234690589469394,-5.8219199265294,5.81754219189521e-09,7.8577623994737e-08,17.6837365169824,13.5990826982052
"FAM13A",593.598732336696,0.883151508279476,0.160356789448109,5.50741575282824,3.64139577798272e-08,4.32475903852045e-07,22.3957039274636,25.0148264311023
"AC097478.1",148.978792558332,0.98556178572404,0.191124129716356,5.15665806921761,2.51396268467292e-07,2.53086011869984e-06,4.98914196403893,6.23811132945194
"PDLIM5",2958.51655093592,-1.05068402781983,0.0983036874273058,-10.6881446191609,1.15661567723481e-26,9.50681666410076e-25,305.113748556336,325.379886944213
"LINC02267",20.7279931309554,-1.13231346662109,0.391228309914854,-2.89425237879008,0.00380062546823355,0.0132726505989089,2.49457098201946,2.05857673871914
"DAPP1",562.525965866576,-1.09338028800013,0.140645253205617,-7.7740290772676,7.60282752361324e-15,2.18987425252792e-13,61.2001414255442,60.7592043488619
"DDIT4L",844.097288177114,0.851459555644327,0.11597271179803,7.34189571359827,2.10589462268036e-13,5.23753865566997e-12,34.2033399090224,34.4343745385747
"SLC39A8",1447.16700685888,-0.807746464343083,0.162742044076686,-4.96335454630559,6.92859344751489e-07,6.39080939758186e-06,139.307930618109,138.8603581936
"NFKB1",129.866602371572,-0.676738023076486,0.168590315975509,-4.01409783925427,5.96735919688785e-05,0.000353427073699684,12.8054643743666,10.7295514866573
"MANBA",305.400288986498,-0.510674094768388,0.130132571398162,-3.92426038524895,8.69966002154494e-05,0.000491292069922186,24.77940508806,26.5119731501707
"SLC9B2",12.8960579324654,-1.33308411408477,0.540937694453824,-2.46439493448642,0.0137244794115729,0.0393462319157812,1.71848223205785,1.37238449247943
"BDH2",30.3448816911727,-1.24084303926441,0.371880809309693,-3.33666865350685,0.000847889675018461,0.00364114457446603,3.65870410696188,3.30619900460953
"CENPE",507.927642954822,-1.94890308047671,0.11586099382194,-16.8210457737991,1.71111411740484e-63,8.542895667636e-61,71.3447300857567,77.7892482782657
"LINC02428",9.08527785290057,-3.28065083591683,0.736347258143452,-4.45530393389162,8.37744270194978e-06,6.08447885895922e-05,1.82935205348094,1.80905228554106
"TACR3",9.25971580368212,-4.07844271721437,0.728192531770119,-5.60077526104302,2.133952542158e-08,2.62940404646159e-07,1.49674258921168,2.62000675836981
"TET2",367.790559771155,0.646981715765621,0.114758911490042,5.63774705916204,1.72289322241751e-08,2.14645107561812e-07,17.5174317848478,16.1567083432805
"EEF1A1P9",759.068133878112,0.515255129641018,0.101922209442442,5.05537637439067,4.29542803227435e-07,4.12410041845144e-06,37.9174789266959,36.99200018365
"PAPSS1",1111.3956978534,-0.741629849465284,0.0916357844574993,-8.09323403358054,5.81010781612077e-16,1.88269839810836e-14,104.716546334106,102.866455822662
"CASP6",414.230351756857,-0.863287187821552,0.138502064245405,-6.23302759077968,4.57505553143976e-10,7.27261185893962e-09,41.1881386586769,40.2981991882595
"ENPEP",516.163292362679,0.863177488106137,0.185356541133941,4.65684935004475,3.21085218026973e-06,2.59020271633968e-05,21.7859199096367,19.8995751409517
"AC092670.1",47.9506630032595,0.827657817597838,0.302101954948181,2.73966389174742,0.00615020429575549,0.0199914679346245,2.38370116059638,1.55952783236298
"USP53",353.237968229295,0.721664217690506,0.16855410565514,4.28149889844288,1.85638642657708e-05,0.000124436046893382,16.1869939277708,14.7843238508011
"MAD2L1",867.293469165936,-0.709287000334074,0.102288873169328,-6.93415596787275,4.08653602351903e-12,8.78572657050025e-11,80.1588808888921,79.5359194505122
"CCNA2",350.589076882977,-0.92403920359199,0.139875644797279,-6.60614794613597,3.9444871022507e-11,7.28379262169033e-10,34.868558837561,36.0562834842322
"BBS7",97.916581148353,-0.835315635517663,0.19708728822835,-4.23830295209017,2.25215729179327e-05,0.000147804675235507,8.98045553527007,10.1057403537121
"INTU",96.5386869526786,-1.38872010348823,0.269932949618668,-5.14468539483624,2.67969501930366e-07,2.68168439942193e-06,10.4771981244818,13.0376526785546
"HSPA4L",229.597175386446,0.606265037724531,0.166365291356015,3.64417982130148,0.000268245833643672,0.00132646875917707,11.4750265172895,10.0433592404176
"PLK4",318.635122018179,-0.523742638265342,0.119736535811574,-4.37412553081994,1.21920210655422e-05,8.54201891702227e-05,28.0500648200411,25.825780903931
"LARP1B",754.332006644146,0.867125292585978,0.126370375425442,6.86177665981199,6.80093355990648e-12,1.42798418049127e-10,29.5468074092528,31.3153188738487
"PGRMC2",840.550920000075,0.563674765247264,0.124064793966464,4.54339016916942,5.53566534884992e-06,4.23500391047088e-05,39.9131357123114,40.7972480946157
"C4orf33",128.346965343955,-0.623170173980548,0.165786998132053,-3.75886035094367,0.000170689070040368,0.000888031132436957,10.6435028566164,12.1019359791368
"PCDH18",8.30549612938317,3.60020678935914,1.27512344227918,2.82341824327538,0.00475145426000674,0.0160888227643534,0.110869821423087,0
"SLC7A11",875.734014130705,0.96804372083858,0.120209599553066,8.05296519111387,8.08118928440082e-16,2.60608687927567e-14,32.4848576769646,34.0600878588076
"SETD7",714.260598466665,0.567622990218149,0.108781184453138,5.21802546158777,1.80840609493555e-07,1.87086064157568e-06,31.4315943734453,37.0543812969445
"MGST2",80.4100932786717,-0.644630931135616,0.202874150766351,-3.17749170458898,0.00148554939610081,0.00594856651262308,7.15110348178913,7.17382802886973
"INPP4B",211.231559709286,-0.775590018291155,0.155920406444996,-4.97426883353308,6.54943668000578e-07,6.07614634869084e-06,18.9033045526364,21.0848162935476
"OTUD4",402.295786687271,-0.555771233348012,0.112310228137239,-4.94853623366236,7.47736720566052e-07,6.85213527751895e-06,32.429422766253,36.6800946171774
"ARHGAP10",224.595852427504,-1.14352507927673,0.202296082804171,-5.65272971886311,1.57919529429099e-08,1.9876332929078e-07,26.0544080344255,23.7048230519174
"SH3D19",548.727387260264,-1.18883119691812,0.11138407858845,-10.6732596972921,1.35777840711714e-26,1.09597921724186e-24,60.3686177648711,63.2544488806427
"TMEM154",1466.03107257614,0.733155093319748,0.108415171123547,6.7624769275535,1.35652287342504e-11,2.69703957725214e-10,61.588185800525,66.2487423187796
"DDX60",129.92843271273,-2.96404821279534,0.286581294262283,-10.3427832595473,4.51238150778123e-25,3.28794068783195e-23,26.8304967843871,22.2076763328489
"DDX60L",112.307729554175,-2.08543783518568,0.200743386573321,-10.3885755380737,2.79496041392655e-25,2.07011353734779e-23,18.8478696419248,15.5328972103353
"PALLD",563.531789023572,-0.663854521039612,0.0943489420556506,-7.03616285011489,1.97605974423663e-12,4.41746025743114e-11,50.1131592832355,51.5891806945675
"CBR4",299.08366495253,-0.74342812370584,0.127556425328049,-5.82822952112288,5.60184991083668e-09,7.58923987920386e-08,26.4424524094063,29.5062665883077
"SH3RF1",550.835124918995,-0.715321109712646,0.146420189700988,-4.88539941912001,1.03219388651891e-06,9.22065844285947e-06,53.7718633901974,47.9086950101909
"AADAT",880.124182676492,1.29280988371878,0.22332217811289,5.78899012468549,7.08108603307164e-09,9.44144804409552e-08,29.2696328556951,25.701018677342
"GALNT7",116.013553560373,-2.87475383894081,0.263176275524473,-10.9233016282028,8.91933653799821e-28,8.12382814406864e-26,22.1185293739059,20.9600540669585
"HMGB2",1058.65833852987,-1.52670711793918,0.315772805912672,-4.8348277285201,1.33260989672728e-06,1.15968892239404e-05,133.875309368378,136.677019228292
"CEP44",174.704469714878,-0.649102078598479,0.158203734847656,-4.10295040899974,4.0791470743507e-05,0.000251771531878422,13.3043785707705,18.0281417421161
"HPGD",211.022710945799,-5.91293936296023,0.227438575386021,-25.9979616603053,5.22204993088571e-149,2.34644110227798e-145,49.3925054439854,55.4568097188277
"AC096751.1",9.07345397350622,-3.57722336106403,0.771233798597401,-4.63831249041435,3.51265415107458e-06,2.80512902585814e-05,1.2750029463655,2.49524453178078
"AGA",262.628068766687,-0.5947737948963,0.156648844655484,-3.79686039947744,0.000146540257312102,0.000778928497069059,22.1185293739059,23.7672041652119
"IRF2",202.319125497607,-0.560146290851011,0.168463697196005,-3.32502669818108,0.000884100685294252,0.00377053369106273,18.0717808919632,16.7805194762257
"SLC25A4",486.856058991807,-0.634706282887675,0.14233224048596,-4.4593289666531,8.22166499695229e-06,6.00043552565874e-05,40.3011800872922,46.3491671778279
"PDLIM3",52.9952707273477,0.917601619700169,0.343380279667169,2.67226068016946,0.007534209454125,0.023679445894522,1.7739171427694,2.37048230519174
"SORBS2",117.522955915825,1.08898642840315,0.205847183269231,5.29026635734358,1.22138356381923e-07,1.30461572426967e-06,4.43479285692349,3.8676290242602
"SLC6A19",86.8672032585168,2.37288543539167,0.362601103851627,6.54406566937159,5.9868487517196e-11,1.07747291285955e-09,1.55217749992322,1.18524115259587
"IRX2",52.3290199320389,-1.00557079985284,0.286002038328416,-3.51595675936456,0.000438172341009541,0.0020544567501943,5.54349107115437,5.42715685662319
"CMBL",145.821228020031,-0.543639505454247,0.216118933490412,-2.51546450222681,0.0118875647690072,0.0348054676555641,14.0250324100205,10.8543137132464
"LINC01194",69.6088909013239,0.623972175317157,0.256481403199323,2.4328164441312,0.0149818937380821,0.0423298946948956,3.27065973198108,3.18143677802049
"BASP1",613.025740163747,0.63012235793506,0.141160640139558,4.46386724594117,8.0493447705378e-06,5.89061712849346e-05,25.8881033022909,30.8162699674926
"FTH1P10",44.3665657698509,1.08369492465193,0.426248240174198,2.5424032817333,0.0110093065833615,0.0326381026487163,1.94022187490403,1.18524115259587
"LMBRD2",161.404746514248,0.712096901931977,0.176912968440521,4.02512550780803,5.6944936018006e-05,0.000339203595900451,6.48588455325061,7.79763916181492
"SKP2",4831.20458325445,-0.582504147105293,0.0732786658537321,-7.94916419832207,1.8777403586152e-15,5.85924537827151e-14,404.73028310498,434.484454096328
"SLC1A3",1034.79544892611,0.782524097885594,0.0941014128783099,8.3157529090189,9.11715964985779e-17,3.24272591240325e-15,44.0153191049657,43.604398192869
"C5orf42",103.348403373163,-0.677578394689676,0.203105376294052,-3.33609285511326,0.000849647800381483,0.00364753259526828,10.6435028566164,8.047163614993
"LIFR",3983.177576883,-0.687103311537142,0.115280090523588,-5.96029469109887,2.517834601906e-09,3.58778122977726e-08,345.193189000782,380.649553323157
"LIFR-AS1",44.5602210299791,-1.16057998489964,0.304581522187371,-3.81040838119418,0.000138737421610477,0.000742247692366953,4.37935794621195,5.55191908321223
"FBXO4",86.5400161380491,-0.544970227194272,0.224225530655938,-2.4304557362404,0.015079847892522,0.0425065231260078,8.48154133886618,6.30049244274646
"AC025171.4",16.8421744455006,-1.14473887776087,0.429732252439498,-2.66384212788879,0.00772538091421653,0.0241731974753108,2.10652660703866,1.6219089456575
"NIM1K",34.5743817121273,-0.76798433986692,0.323984557611246,-2.37043501557391,0.0177671669475943,0.0485902638372024,3.10435499984645,3.43096123119857
"EMB",115.328154054584,0.687580285956382,0.269463142337869,2.55166728922894,0.0107208842313896,0.0319164133036952,4.37935794621195,5.92620576297934
"MOCS2",591.699849549121,-0.669543094365014,0.130704355325833,-5.12257677026836,3.01388323064361e-07,2.98509522035826e-06,50.3903338367932,56.5796697581291
"SNX18",238.24179468302,0.561849922207533,0.171865400511653,3.26912758783837,0.00107879644576367,0.0044855570909606,10.809807588751,12.1019359791368
"GPX8",1116.51977611042,-0.523073235920399,0.169692563509987,-3.08247589111125,0.00205286358548872,0.00782886423310961,93.5186943703742,95.1311977741421
"CCNO",47.1254173818363,0.82365236488207,0.294331472324542,2.79838359920232,0.00513590772874364,0.017177055199327,1.71848223205785,2.18333896530818
"PLPP1",42.524925216272,0.888783461272718,0.361841060913284,2.45628138229927,0.0140383188878575,0.0401179857130208,1.21956803565396,2.18333896530818
"SLC38A9",1177.00594371133,0.760687209031184,0.0880538172052941,8.63888963788669,5.6761973849112e-18,2.29775197443252e-16,49.1153308904277,51.8387051477456
"IL6ST",520.06840930907,-1.90976536888879,0.145477720636217,-13.1275453075346,2.28958546697138e-39,4.28661279094087e-37,73.8393010677762,77.0406749187315
"RAB3C",21.5516244905608,-1.61066261538877,0.457063072083459,-3.52393950368116,0.000425181312611976,0.00200050404677467,4.04674848194269,1.6219089456575
"AC016642.1",14.1494620033068,-1.24137406844659,0.511298921668294,-2.42788321241939,0.0151872328980258,0.0427577066552605,1.49674258921168,1.74667117224654
"DEPDC1B",2190.4919134129,0.976943053950528,0.115746273516573,8.44038450888571,3.1629543732776e-17,1.18764972010535e-15,80.3251856210268,85.2126007603135
"ELOVL7",70.3338816373872,1.37213727660624,0.273597640385911,5.01516487741209,5.29880067541101e-07,5.01952446272244e-06,1.82935205348094,2.37048230519174
"ADAMTS6",97.7029167705941,-1.04453786671413,0.235510334781265,-4.43521031756108,9.198244362001e-06,6.63060609624457e-05,10.200023570924,10.5424081467738
"NLN",311.782476975828,-0.581087342731116,0.128034308005884,-4.53852839743868,5.66481681185739e-06,4.31910241085055e-05,27.8283251771949,26.3248298102872
"MAST4",408.612227269158,0.849261065590367,0.149892918058571,5.66578512574234,1.46352835925571e-08,1.85766123189896e-07,16.51960339204,16.7805194762257
"CENPH",122.216781877603,-0.890448852731743,0.222401674560235,-4.00378663736443,6.23365901511372e-05,0.000367102330815784,9.75654428523169,14.5971805109175
"CDK7",4198.96769985259,-0.667019363241601,0.103188269892374,-6.46410065734515,1.01903026889819e-10,1.78861041988901e-09,359.717135607207,398.49055172539
"OCLN",402.659583847542,1.18735689642592,0.192722642604628,6.16096209754548,7.23042976567963e-10,1.11773157386882e-08,12.8608992850781,13.9733693779723
"GTF2H2C",103.244321150999,0.66019756335587,0.209159962880788,3.15642417536741,0.00159716407402085,0.00632670341398796,5.709795803289,3.61810457108212
"GTF2H2",146.408877559131,0.519414696161626,0.203385900236446,2.55383827275038,0.0106542730847953,0.0317812793058288,7.48371294605839,6.92430357569165
"MAP1B",132.796928596076,0.837735733067083,0.28414948122778,2.94822193391772,0.00319607524256537,0.0114187898939256,5.15544669617356,5.73906242309578
"TNPO1",4496.1520180419,0.54014723825038,0.100334685766147,5.38345472580955,7.30696326674072e-08,8.14534585431334e-07,220.908119185502,216.524844245277
"HEXB",3407.27322144369,-0.961121860847874,0.111942394865736,-8.58586116547393,9.01584945742247e-18,3.58506344206651e-16,339.594263018917,360.001404822671
"FAM169A",33.8571274540296,-0.888379418073579,0.360346577965973,-2.4653471751783,0.0136880552617588,0.0392752202912959,4.26848812478886,2.49524453178078
"AC113404.3",134.577397248423,0.557649046668741,0.174391057854029,3.19769289509966,0.0013853172568478,0.00559439083951719,5.98697035684672,6.98668468898617
"F2RL1",132.536698862377,0.752322814623213,0.237308962959106,3.17022503171469,0.00152320922403115,0.00607301400175686,5.54349107115437,5.86382464968482
"TBCA",1034.72374726463,-0.574022786977017,0.0902598924787728,-6.35966619517096,2.02192658559858e-10,3.37739409837285e-09,89.6936855312777,89.2673731244573
"ACTBP2",495.100170655187,-0.926893027750111,0.154840836328492,-5.98610192070858,2.14929716475338e-09,3.10198348831644e-08,51.0001178546202,49.2186983893758
"HOMER1",143.406613253935,-0.587979296372597,0.174495569040426,-3.36959442354882,0.000752788945105194,0.00328401132039418,11.9185058029819,13.1000337918491
"RASGRF2",46.617649797613,-2.32408067398778,0.308428490590577,-7.53523343299982,4.87462014796245e-14,1.29605285196319e-12,7.37284312463531,7.79763916181492
"XRCC4",510.312092943358,-1.20464948136306,0.0947107366891904,-12.7192494058654,4.62279400555396e-37,7.88800799935029e-35,57.5968722292939,58.0768164771975
"VCAN",75.3813199158634,-7.43980234015652,0.506767707472249,-14.6808927057846,8.54579135661061e-49,2.45100569121513e-46,19.5130885704634,19.1510017814175
"HAPLN1",61.3585247752913,3.98347816866817,0.9590957219498,4.15336871753523,3.27616203396558e-05,0.000207141952241351,0.166304732134631,0.499048906356155
"CETN3",294.564712723026,-1.06187456949858,0.142950515501868,-7.42826680806693,1.10029847833762e-13,2.83595095372679e-12,28.9924583021373,34.1848500853966
"ARSK",233.064453982379,-0.783747148818689,0.133894344247209,-5.85347464245136,4.81407682902517e-09,6.6285756542655e-08,22.3957039274636,21.9581518796708
"SPATA9",22.919505622215,-0.962878506510677,0.407451938113753,-2.36317076062566,0.0181193185695016,0.0493930059285907,2.1619615177502,2.55762564507529
"ELL2",517.580331516259,0.634808053827249,0.122594884942595,5.17809575925208,2.24162169957448e-07,2.27538106251988e-06,21.8967897310597,25.8881620172255
"ERAP1",218.966102418798,-0.740134514185044,0.147577811299021,-5.01521541531329,5.29740802807575e-07,5.01952446272244e-06,22.839183213156,17.9657606288216
"LNPEP",424.91261899729,-0.753880679849534,0.151072778601015,-4.99018212831407,6.03223898951905e-07,5.64684594296644e-06,39.9131357123114,39.8615313951979
"AC116347.1",33.9981972069203,-0.751637434025324,0.305773554875722,-2.45815055631877,0.0139654613402311,0.0399521262449735,3.43696446411571,2.93191232484241
"ST8SIA4",817.598248237434,0.813658612004868,0.111774566675921,7.27946111716084,3.35156249458143e-13,8.09660616970568e-12,34.258774819734,33.748182292335
"EFNA5",364.123166883491,2.04072554249143,0.247364606104302,8.24986878531424,1.58568536011714e-16,5.41140219098203e-15,7.48371294605839,6.73716023580809
"FBXL17",48.5752801217,-0.656225606835267,0.244097731993634,-2.68837240508396,0.00718012704123818,0.0227576093383237,4.15761830336577,4.55382127049992
"FER",328.168709716459,-0.838652533563021,0.125397707240644,-6.68794152634392,2.26331529675379e-11,4.31534514854895e-10,34.5359493732917,29.4438854750132
"CDO1",863.416467899217,-1.96269740154484,0.129873887445409,-15.1123327417902,1.34299890432732e-51,4.41551834886153e-49,122.899197047492,131.748911278025
"AP3S1",3529.5589338798,-0.748280877606221,0.0957647063941704,-7.81374376616657,5.55138939475975e-15,1.62326961044168e-13,317.586603466434,343.470409799624
"LVRN",1365.62690760448,-1.85221378741048,0.193895358939622,-9.55264632191245,1.26424881004574e-21,6.92767234122623e-20,192.636314722614,196.562887991031
"ARL14EPL",119.79479047032,-4.7153732588496,0.308619443687012,-15.2789247576757,1.05669855263611e-52,3.74849907619338e-50,30.1011565163682,26.0753053571091
"AC034236.1",348.337171649972,0.532488898024755,0.137977210472101,3.85925252585409,0.000113734365900412,0.000624496640463362,15.7989495527899,18.2776661952942
"PTMAP2",209.824601664822,-0.506542793685819,0.136697286140722,-3.70558046898139,0.000210907154702149,0.0010700144694712,17.4619968741363,17.7162361756435
"DMXL1",195.55475567084,-0.549781780783229,0.161300604376946,-3.40842976321673,0.000653379029402163,0.00290991163870244,16.5750383027516,16.8429005895202
"SNX24",434.091929813488,-0.542942283731524,0.101086209767107,-5.37108162411484,7.8265770630634e-08,8.65482024693147e-07,36.1435617839265,37.9277168830678
"KRT18P16",81.2968986860639,0.768677930808038,0.235154162514476,3.2688255338058,0.00107994868904733,0.00448896340683257,3.54783428553879,3.36858011790405
"GRAMD2B",1585.52023011324,1.03729928777197,0.122300175827002,8.48158459918539,2.22147451212145e-17,8.48313779699636e-16,60.7012272291403,54.8329985858825
"AC093535.2",139.81956581113,0.678962460707961,0.176668872334094,3.84313575865245,0.000121472229507493,0.000662397109126619,5.98697035684672,6.61239800921905
"ALDH7A1",714.312509079107,-0.614863766742663,0.0875940972204918,-7.01946576599708,2.22718175910261e-12,4.93789640011566e-11,62.6414491040443,63.2544488806427
"LINC01184",12.8408070750809,-1.49067911344084,0.519930415718974,-2.86707426296554,0.00414285786376979,0.0142718435991865,2.05109169632712,1.18524115259587
"HINT1",7468.60231524324,-0.516699109445174,0.126937787891019,-4.07049089187517,4.69141754363939e-05,0.000285512839595608,638.166692111291,619.881122807639
"SLC22A4",31.9521614451971,0.984904842320481,0.402799578055717,2.44514864458037,0.014479245235985,0.0411512177484878,1.16413312494242,1.24762226589039
"IRF1",258.397980240271,-1.2667824473057,0.130610888263603,-9.69890385209717,3.04755021595637e-22,1.74812667706774e-20,29.7131121413874,30.2548399478419
"SAR1B",3298.03508728788,0.778158568850036,0.0841213151469638,9.25043275287075,2.23585582077787e-20,1.08806268823414e-18,131.879652582762,148.217525187778
"SEC24A",1205.90887958151,0.549426532792939,0.10510490887911,5.22741077131686,1.71900310318931e-07,1.78659690292921e-06,61.0892716041211,55.6439530587113
"PITX1",133.08457243265,1.22528626979523,0.228161236598781,5.37026485331459,7.86210885648516e-08,8.68698585126393e-07,4.60109758905812,4.05477236414376
"C5orf66-AS1",25.1903382974386,1.5529841746617,0.489371508324405,3.17342580890962,0.00150651399153692,0.00601534615104198,0.776088749961611,0.561430019650675
"KIF20A",197.728077645036,-1.22379951959716,0.259900925249841,-4.70871551696373,2.49282700728061e-06,2.06789588050108e-05,23.6707068738291,21.4591029733147
"CDC25C",138.854340055513,-0.60103127108928,0.166413021446323,-3.6116841450604,0.000304214952169479,0.00148688091198136,12.9163341957897,11.415743732897
"ETF1",2814.83902799022,0.510514762621656,0.128186795345655,3.98258464333285,6.81698342395221e-05,0.000396431995491268,137.977492761032,140.482267139258
"SLC23A1",19.7151403808494,1.30129583042947,0.473209526996223,2.74993582375583,0.00596069375448413,0.0194788246813203,0.720653839250068,0.499048906356155
"MZB1",96.2759680201224,2.76090367745201,0.30231445726084,9.13255589053709,6.69008278271581e-20,3.20933508580103e-18,1.05326330351933,1.31000337918491
"CXXC5",72.7880348163527,0.675724632983962,0.232980414876526,2.90034951367942,0.00372746772588928,0.0130713488410477,3.27065973198108,3.30619900460953
"HBEGF",84.7887090764945,1.36109966151343,0.289262440859349,4.70541442390459,2.53350764050829e-06,2.09776922567885e-05,2.77174553557718,2.30810119189722
"APBB3",79.8984316114469,-0.619063306038624,0.229458967063974,-2.69792596889895,0.0069772955192258,0.022224466823999,7.04023366036605,7.11144691557521
"PCDHGB4",8.86653398070932,3.66687786947014,1.19564641678372,3.06685807609746,0.00216321539821492,0.00818645243344668,0,0.124762226589039
"SPRY4",719.420418094271,0.760810564494186,0.142743584316531,5.32991074966356,9.8261043517697e-08,1.0656145346891e-06,31.0435499984644,30.629126627609
"NR3C1",167.896455711216,-0.584411847491292,0.211082416412122,-2.76864296621598,0.00562902830507235,0.0185571769562927,15.3000353563861,13.9109882646778
"SH3TC2",202.657457811629,0.967438356288266,0.216711573884468,4.46417484284444,8.03779099547614e-06,5.88535701352626e-05,7.42827803534685,7.98478250169848
"AC091940.1",29.0226895850623,1.71867930489389,0.447969674850021,3.83659743367518,0.000124750715352947,0.000677261233571374,0.997828392807786,0.374286679767116
"ABLIM3",86.0765787873658,0.614494813027802,0.247241951204884,2.48539865517638,0.0129406427531179,0.0374817069858249,4.93370705332739,3.05667455143145
"AFAP1L1",776.161797618799,-0.991270442899825,0.104287028356412,-9.50521324197728,1.9963856347782e-21,1.05949914790591e-19,83.2632358887386,78.2259160713273
"GRPEL2",1415.43382370957,0.588980220397666,0.087120396358624,6.76053191922105,1.37486035147393e-11,2.71746591464348e-10,63.417537854006,70.615420249396
"PCYOX1L",86.9285176275124,-0.584832228132027,0.242983366351194,-2.40688174221253,0.0160893788922071,0.0447461991885602,8.14893187459692,6.92430357569165
"PPARGC1B",39.311980286329,0.999735970599542,0.32178966916288,3.10679946065487,0.00189124648034137,0.0073048717922641,1.66304732134631,1.24762226589039
"SYNPO",80.2192088474924,0.947057305726591,0.317287109466493,2.98485906760926,0.00283709004517752,0.0103334163223434,2.32826624988483,3.8676290242602
"SMIM3",42.4586092511064,1.01376789622091,0.35798128161462,2.83190196886403,0.00462720325427852,0.0157352926003215,1.21956803565396,1.9338145121301
"GPX3",810.943461929551,1.14785663906968,0.223763974829679,5.12976514625907,2.90103885643346e-07,2.88179836291253e-06,28.6044139271565,26.6991164900543
"ANXA6",2491.08402956924,-0.958967678455973,0.12749197289883,-7.52178867933084,5.40318677842993e-14,1.42813642692619e-12,259.26907739789,251.707792143386
"CCDC69",338.944317493779,-1.4835672408981,0.132056695790973,-11.2343204713101,2.76613912117753e-29,2.91309026199008e-27,37.6957392838497,47.6591705570128
"GM2A",8787.28072127727,-1.07597876946291,0.130685909751886,-8.23331889035105,1.82096600503128e-16,6.18302814806593e-15,912.126020847739,979.882527630311
"SLC36A1",586.818319321086,-0.796530445214669,0.17385083172685,-4.58168901064653,4.61235460113921e-06,3.5835469754096e-05,55.9892598186591,56.2677641916565
"FAT2",298.71271608452,-2.55227027558451,0.490570681666666,-5.20265554173238,1.964608077139e-07,2.02159670838426e-06,48.3392421404661,54.770617472588
"HAVCR1",123.798438095926,-3.02972745493034,0.296991869758726,-10.2013818000866,1.95471398450311e-24,1.34815213353786e-22,23.8370116059638,23.3929174854448
"MED7",271.871742855151,-0.502668447690899,0.125819898083983,-3.99514270274941,6.46552970562104e-05,0.000378607039234455,23.3935323202714,22.0205329929653
"CYFIP2",990.889033672953,-0.906501851929471,0.177658769849193,-5.10248862298754,3.35215904725156e-07,3.27918025812417e-06,104.439371780548,94.3202433013133
"ADAM19",23144.2294191952,-1.48052398918562,0.277829479831526,-5.32889450782329,9.88123665078431e-08,1.06987204861504e-06,2849.35441057334,2969.46575504571
"RNF145",254.914244889457,-0.524049199854021,0.156545909901072,-3.34757516299972,0.000815218776841038,0.0035165277157815,21.1207009810981,21.8957707663763
"PTTG1",459.761115749559,-1.50465855532765,0.148186590243087,-10.153810495669,3.18672377062564e-24,2.16954729434513e-22,57.4860024078708,59.1372954032044
"CCNG1",2139.84947522592,-0.726315673273304,0.0815214890449009,-8.90949959063259,5.12634122966612e-19,2.25827058091174e-17,193.412403472576,203.487191566722
"HMMR",308.131495493399,-0.865833560621126,0.111202360303345,-7.78610776119547,6.91050160470994e-15,2.00761986274763e-13,29.4359375878297,31.3153188738487
"KRT18P41",32.7668526631639,0.861464562469812,0.360516287663173,2.38953021527468,0.0168699361379111,0.0465823450619496,1.21956803565396,1.43476560577395
"SH3PXD2B",598.638100004711,-0.795189186908171,0.148084181003016,-5.36984559405422,7.88040842080516e-08,8.70007416154411e-07,57.0425231221784,57.3282431176633
"ERGIC1",880.966517001503,-1.05394708869061,0.167491782884534,-6.29253012022199,3.1233269764492e-10,5.07870297256154e-09,98.2306617808554,89.7664220308134
"STC2",664.488585339605,0.798276798152313,0.189387103691115,4.21505362611321,2.49718844684993e-05,0.0001613966913184,29.3805026771181,26.3872109235817
"CPEB4",1191.81703320866,0.619370544100323,0.152420126487463,4.06357453161719,4.83268814435507e-05,0.000293291823664648,53.6055586580627,57.2658620043688
