"","EVT_a6_1","EVT_a6_2","EVT_b5_1","EVT_b5_2","EVT_d4_1","EVT_d4_2","EVT_wt_1","EVT_wt_2"
"HNRNPA3P6",0.525784439713293,0.314741708475906,0.794069615856345,0.683466890357786,0.620177171086641,0.287911892511665,0.776088749961611,0.873335586123271
"OR7E22P",0,0,0.113438516550906,0,0,0,0,0
"ALG1L6P",0.408943453110339,0.440638391866269,0.226877033101813,0.151881531190619,0.451037942608466,0.287911892511665,0.221739642846175,0.187143339883558
"FAM86DP",2.45366071866204,2.89562371797834,2.49564736411994,4.10080134214672,4.62313891173678,2.07296562608399,3.15978991055799,3.30619900460953
"LINC02018",0.058420493301477,0.0629483416951812,0.113438516550906,0,0.0563797428260583,0.345494271013998,0,0.187143339883558
"FRG2C",0,0,0.113438516550906,0,0.112759485652117,0,0,0
"LINC00960",0.408943453110339,0.125896683390362,1.30454294033542,1.36693378071557,1.12759485652117,0.460659028018664,0.665218928538524,0.499048906356155
"ZNF717",1.81103529234579,1.38486351729399,2.09861255619177,1.51881531190619,1.29673408499934,2.01538324758166,1.44130767850014,1.55952783236298
"AC026877.1",2.33681973205908,2.89562371797834,2.5523666223954,1.82257837428743,1.86053151325992,2.59120703260499,3.27065973198108,3.93001013755472
"ROBO1",8.87991498182451,10.2605796963145,9.64227390682705,9.79635876179493,10.0919739658644,10.1920809949129,14.1359022314436,14.6595616242121
"AC068756.1",2.10313775885317,2.89562371797834,4.19722511238354,2.88574909262176,3.60830354086773,2.59120703260499,2.1619615177502,2.12095785201366
"LINC02050",0.175261479904431,0.125896683390362,0.283596291377266,0.0759407655953095,0.112759485652117,0.057582378502333,0,0.249524453178078
"AC099542.1",1.98629677225022,1.44781185898917,2.32548958929358,1.82257837428743,2.36794919869445,3.10944843912598,1.99565678561557,2.12095785201366
"GBE1",31.0797024363858,33.8662078320075,36.5839215876673,31.4394769564582,32.0800736680272,30.4034958492318,41.1327037479654,47.6591705570128
"LINC02008",1.16840986602954,1.51076020068435,0.850788874131798,1.44287454631088,0.281898714130291,0.345494271013998,2.38370116059638,1.43476560577395
"CYP51A1P1",1.16840986602954,1.32191517559881,1.41798145688633,1.67069684309681,1.91691125608598,1.20922994854899,1.10869821423087,0.99809781271231
"CADM2",3.5636500913901,5.16176401900486,3.23299772170083,3.41733445178893,3.49554405521561,5.52790833622397,11.0869821423087,13.5367015849107
"VGLL3",247.177107158549,211.569376437504,167.889004495342,195.09182681435,262.842361055084,225.83808848615,303.339831413567,343.470409799624
"PPATP1",0.817886906220678,0.377690050171087,0.397034807928173,0.227822296785929,0.281898714130291,0.287911892511665,0.831523660673155,0.249524453178078
"LINC00506",6.89361820957429,5.91714411934703,4.59425992031171,3.64515674857486,5.35607556847554,3.74285460265165,10.3108933923471,7.7352580485204
"CHMP2B",82.3144750617811,81.8957925454308,85.2490451880062,76.6242324856673,88.96723417952,88.5041157580858,117.522010708473,132.809390204032
"CGGBP1",43.6985289895048,41.8606472272955,44.6947755210571,46.0960447163529,49.7269331725834,49.6935926475134,58.7610053542363,63.9406411268824
"ZNF654",8.70465350192008,7.55380100342175,7.08990728443165,10.4038848865574,9.75369550890808,10.1344986164106,11.9739407136934,12.7881282253765
"C3orf38",20.2134906823111,21.0247461261905,21.4965988863968,23.7694596313319,21.9880997021627,22.2267981019005,28.7707186592912,29.7557910414858
"ABCF2P1",0.525784439713293,0.251793366780725,0.17015777482636,0.151881531190619,0.394658199782408,0.287911892511665,0.0554349107115437,0.187143339883558
"ABBA01000935.2",0.292102466507385,0.188845025085544,0.510473324479079,0,0.225518971304233,0.287911892511665,0.221739642846175,0.249524453178078
"PROS1",1.40209183923545,1.38486351729399,1.36126219861088,1.51881531190619,0.958455628042991,2.41845989709799,4.65653249976967,4.55382127049992
"ARL13B",4.43995749091225,3.71395216001569,3.00612068859902,3.11357138940769,4.4539996832586,3.22461319613065,9.42393482096242,10.4176459201847
"DHFR2",1.92787627894874,1.63665688407471,0.850788874131798,0.911289187143714,2.0296707417381,1.61230659806532,2.10652660703866,3.43096123119857
"NSUN3",3.44680910478714,2.32908864272171,1.47470071516178,2.05040067107336,1.63501254195569,2.53362465410265,4.49022776763504,3.43096123119857
"RBBP4P2",1.40209183923545,1.07012180881808,0.737350357580892,0.835348421548405,1.07121511369511,1.20922994854899,1.10869821423087,1.06047892600683
"ARMC10P1",0.175261479904431,0.188845025085544,0.226877033101813,0.151881531190619,0.169139228478175,0,0.110869821423087,0
"HNRNPKP4",11.7425191535969,13.2191517559881,12.761833111977,13.2896339791792,10.9376701082553,11.2285638079549,18.5152601776556,17.3419494958764
"MTRNR2L12",65.0804295378454,60.2415630022884,63.5822885267831,76.4723509544767,56.9435402543189,51.4210640025834,50.7229433010625,51.7139429211566
"ARL6",4.73205995741964,5.22471236070004,3.5165940130781,3.26545292059831,2.93174662695503,4.37626076617731,6.15327508898135,7.17382802886973
"CRYBG3",1.86945578564726,2.20319195933134,2.04189329791632,1.89851913988274,1.63501254195569,2.47604227560032,3.10435499984645,4.80334572367799
"RIOX2",68.1182951895222,68.3618990809668,55.1311190437405,58.9300341019602,64.3292865645325,60.0584207779333,71.1229904429105,74.2959059337726
"CLDND1",96.51065493404,90.7085603827561,91.3747250817551,97.9635876179493,104.640802685164,85.8553263469785,171.737353384362,191.260493360996
"CPOX",8.47097152871417,6.98726592816511,7.20334580098256,6.379024310006,7.66764502434393,7.83120347631729,12.3065501779627,14.9714671906847
"ST3GAL6-AS1",0.233681973205908,0.125896683390362,0.113438516550906,0,0.225518971304233,0.230329514009332,0.277174553557718,0.124762226589039
"ST3GAL6",20.7976956153258,22.0319195933134,22.3473877605286,20.7318290075195,22.269998416293,20.4417443683282,42.5740114264655,41.6082025674444
"PDLIM1P4",0.350522959808862,0.377690050171087,0.340315549652719,0.151881531190619,0.112759485652117,0.287911892511665,0.277174553557718,0.561430019650675
"DCBLD2",7.36098215598611,6.54662753629885,5.78536434409623,5.77149818524352,6.76556913912699,6.90988542027996,19.4576536597518,22.1452952195544
"CMSS1",23.1929358406864,22.2837129600941,22.5175455353549,18.6814283364461,22.3827579019451,18.3687787422442,26.8859316950987,31.1905566472597
"FILIP1L",0.292102466507385,0.0629483416951812,0.623911841029985,0.987229952739024,0.620177171086641,0.57582378502333,0.443479285692349,0.374286679767116
"VTI1BP1",0.701045919617724,0.50358673356145,0.623911841029985,0.911289187143714,0.33827845695635,0.460659028018664,0.498914196403893,0.0623811132945194
"TBC1D23",76.8813691847438,76.6710801847307,77.8755416121973,85.5093020603185,89.3618923793024,83.8399430993969,63.417537854006,72.299710308348
"NIT2",35.4612394339966,38.8391268259268,37.4914297200746,40.8561318902765,37.6052884649809,31.9582200687948,41.0772688372539,41.920108133917
"TOMM70",22.2582079478627,22.3466613017893,19.1143900388277,23.31381503776,21.7062009880324,24.0118518354729,18.7924347312133,20.7105296137804
"LNP1",0.99314838612511,0.440638391866269,0.226877033101813,0.303763062381238,0.845696142390874,0.806153299032662,1.88478696419248,1.80905228554106
"TMEM45A",14.1961798722589,13.5968418061591,8.22429244994072,6.98655043476848,7.89316399564816,7.19779731279163,24.0033163380984,21.022435180253
"ADGRG7",0,0,0.0567192582754532,0,0,0,0,0.124762226589039
"TFG",288.480395922694,281.127294010679,283.142537311062,274.677749158235,305.860104831366,306.280671253909,244.079911862927,264.308777028879
"ABI3BP",0.350522959808862,0.0629483416951812,0.17015777482636,0.151881531190619,0.563797428260583,0.172747135506999,0.166304732134631,0.124762226589039
"SENP7",4.61521897081669,3.90279718510124,3.34643623825174,4.17674210774202,3.83382251217196,4.08834887366564,6.48588455325061,6.48763578263002
"AC110994.2",4.20627551770635,3.65100381832051,4.99129472823988,3.72109751417017,3.55192379804167,3.62768984564698,3.88044374980806,3.61810457108212
"FAM172BP",0.058420493301477,0,0,0,0.0563797428260583,0.057582378502333,0,0
"TRMT10C",24.7702891598263,24.2980598943399,28.5865061708284,24.8326303496662,30.2759218975933,32.0158024472972,26.0544080344255,26.3248298102872
"PCNP",159.195844246525,156.23778408744,160.855816469185,166.538098950514,161.246064482527,169.81043420338,190.030873919172,205.171481625674
"AC073861.1",66.5409418703823,65.9069137548547,59.8955367388786,58.4743895083883,57.2818187112752,49.8663397830204,50.1131592832355,51.2772751280949
"ZBTB11",13.3782929660382,11.2048048217423,13.9529375357615,15.1122123534666,13.4747585354279,15.3169126816206,10.809807588751,13.9109882646778
"ZBTB11-AS1",1.57735331913988,1.38486351729399,2.04189329791632,1.21505224952495,1.01483537086905,1.72747135506999,2.32826624988483,1.6219089456575
"RPL24",287.779350003076,308.132132597912,307.24822207813,300.345727929449,328.97579939005,279.907941899841,294.137636235451,320.139873427474
"PDCL3P4",0.408943453110339,0.629483416951812,0.283596291377266,0.303763062381238,0.394658199782408,0.403076649516331,0.720653839250068,0.561430019650675
"CEP97",9.4056994215378,11.8342882386941,6.80631099305439,9.72041799619962,12.4599231645589,11.6892228359736,12.029375624405,13.2871771317326
"NXPE3",3.32996811818419,2.83267537628315,3.34643623825174,2.20228220226398,3.21364534108532,1.55472421956299,7.8717573210392,10.5424081467738
"NFKBIZ",3.27154762488271,2.89562371797834,1.87173552308996,4.25268287333733,3.15726559825926,3.05186606062365,7.70545258890457,5.73906242309578
"ZPLD1",2.74576318516942,2.32908864272171,0.907508132407251,0.531585359167167,0.958455628042991,1.78505373357232,0.665218928538524,1.49714671906847
"ALCAM",0.350522959808862,0.566535075256631,0.340315549652719,0.0759407655953095,0.169139228478175,0.115164757004666,0.0554349107115437,0.124762226589039
"CBLB",317.573801586829,294.724135816838,259.150291060546,268.7543694418,290.581194525504,280.426183306362,415.207481229462,416.830599033979
"LINC00882",0.99314838612511,0.818328442037356,1.92845478136541,1.13911148392964,1.46587331347752,1.26681232705133,0.720653839250068,0.374286679767116
"DUBR",9.9314838612511,9.19045788749646,11.4005709133661,14.4287454631088,9.92283473738626,9.90416910240128,5.43262124973128,6.1133491028629
"AC063944.1",0,0.251793366780725,0,0.151881531190619,0,0,0.110869821423087,0
"LINC01990",0.116840986602954,0,0.0567192582754532,0.303763062381238,0.0563797428260583,0.057582378502333,0.110869821423087,0.124762226589039
"BBX",139.975501950339,139.745318563302,139.529375357615,136.769318837152,148.786141317968,134.915512830966,111.590475262337,120.832216451484
"CD47",82.6065775282885,85.2320546552754,79.2935230690836,76.7761140168579,74.8159187301793,84.8764259124388,64.3599313361022,65.8120745257179
"IFT57",7.06887968947872,9.0645612041061,6.97646876788075,9.11289187143714,8.62610065238692,8.98285104636395,12.9163341957897,13.3495582450271
"HHLA2",0,0,0.0567192582754532,0.151881531190619,0,0,0,0
"MYH15",0.292102466507385,0,0,0.0759407655953095,0,0.345494271013998,0.221739642846175,0.311905566472597
"AC069499.1",0.058420493301477,0.0629483416951812,0,0.151881531190619,0.451037942608466,0.115164757004666,0.388044374980806,0.187143339883558
"KIAA1524",11.0998937272806,10.8900631132664,8.7347657744198,9.87229952739024,12.0652649647765,9.67383958839195,18.6261299990787,22.1452952195544
"DZIP3",9.87306336794962,10.071734671229,10.1527472313061,9.26477340262776,9.97921448021232,12.2650466209969,13.969597499309,15.5328972103353
"DPPA2",11.8009396468984,10.1976313546194,6.91974950960529,8.65724727786529,9.41541705195173,8.29186250433595,8.09349696388538,8.17192584158204
"DPPA4",64.0288606584188,58.4790094348234,32.8404505414874,35.7681005953908,35.0682000378083,34.3190975873905,70.457771514372,70.1787524563343
"LINC01205",1.05156887942659,1.19601849220844,1.07766590723361,0.835348421548405,1.18397459934722,1.09406519154433,1.21956803565396,0.935716699417791
"AC078980.1",0.233681973205908,0.755380100342175,0.0567192582754532,0.227822296785929,0.0563797428260583,0,0.388044374980806,0.311905566472597
"RPSAP29",0.175261479904431,0.0629483416951812,0.283596291377266,0.303763062381238,0.281898714130291,0.115164757004666,0,0.0623811132945194
"AC117402.1",0.525784439713293,0.377690050171087,0.397034807928173,0.379703827976548,0.507417685434525,0.287911892511665,0.665218928538524,0.187143339883558
"NECTIN3-AS1",0.701045919617724,0.50358673356145,0.397034807928173,0.607526124762476,0.281898714130291,0.460659028018664,0.443479285692349,0.374286679767116
"NECTIN3",34.8186140076803,30.5299457221629,44.4678984879553,44.4253478732561,48.2610598591059,41.8048067926938,31.5424641948683,35.307710124698
"CD96",0.116840986602954,0.188845025085544,0,0.0759407655953095,0.394658199782408,0.230329514009332,0.221739642846175,0.0623811132945194
"ZBED2",0.175261479904431,0.0629483416951812,0.226877033101813,0.151881531190619,0.451037942608466,0.403076649516331,0.332609464269262,0.124762226589039
"PLCXD2",10.7493707674718,8.87571617902055,9.75571242337795,12.4542855576308,15.8990874769484,13.0136175415273,13.4706833029051,16.7181383629312
"PLCXD2-AS1",0.292102466507385,0.0629483416951812,0.17015777482636,0,0.0563797428260583,0.115164757004666,0.332609464269262,0.0623811132945194
"PHLDB2",109.596845433571,106.193852439771,100.16621011445,106.69677566141,120.596269904939,120.750247719392,112.477433833722,130.189383445662
"ABHD10",34.292829567967,33.677362806922,31.8195038925293,27.2627348487161,35.4064784947646,30.6914077417435,30.4337659806375,33.2491333859788
"TMPRSS7",0.408943453110339,0,0.0567192582754532,0,0.281898714130291,0.115164757004666,0.110869821423087,0
"C3orf52",11.3335757004865,10.1346830129242,14.0096567940369,18.149842977279,12.3471636789068,11.5740580789689,8.25980169602001,8.17192584158204
"GCSAM",0.467363946411816,0.377690050171087,0.794069615856345,0.303763062381238,0.281898714130291,0.403076649516331,0.498914196403893,0.748573359534233
"AC128688.2",0,0,0.17015777482636,0.455644593571857,0.112759485652117,0.057582378502333,0.388044374980806,0
"SLC9C1",1.75261479904431,1.19601849220844,0.964227390682705,1.06317071833433,0.507417685434525,0.863735677534995,1.60761241063477,1.9338145121301
"CD200",107.260025701512,103.109383696707,101.243876021684,95.6094238844947,81.6942473549585,89.8860928421418,216.029847042886,205.608149418736
"AC092894.1",0.233681973205908,0.188845025085544,0.17015777482636,0.0759407655953095,0,0,0.498914196403893,0.187143339883558
"BTLA",0.175261479904431,0,0.0567192582754532,0.0759407655953095,0,0,0.110869821423087,0.187143339883558
"ATG3",59.9394261273154,63.6407734538282,65.5107433081485,69.2579782229223,62.919792993881,74.4540154035166,60.7566621398519,60.8839665754509
"SLC35A5",34.7017730210774,37.8319533588039,34.7689053228528,37.8185012664642,35.4628582375907,38.6377759750655,29.6022423199643,31.8143677802049
"CCDC80",1.16840986602954,1.57370854237953,0.680631099305439,1.67069684309681,1.01483537086905,1.55472421956299,5.59892598186591,2.93191232484241
"AC048334.1",0.058420493301477,0.188845025085544,0.0567192582754532,0.0759407655953095,0,0.057582378502333,0.221739642846175,0.0623811132945194
"GTPBP8",6.42625426316247,5.85419577765185,8.7347657744198,7.06249120036379,8.28782219543057,8.46460963984295,7.53914785676994,9.85621590053406
"NEPRO",17.5261479904431,16.6183622075278,17.639689323666,19.2130136956133,20.296707417381,20.2689972328212,21.4533104453674,24.266253071568
"BOC",0.233681973205908,0.566535075256631,0.0567192582754532,0.0759407655953095,0.112759485652117,0.115164757004666,0.332609464269262,0.561430019650675
"CFAP44",2.39524022536056,1.95139859255062,1.8150162648145,2.27822296785929,2.25518971304233,2.53362465410265,2.32826624988483,1.06047892600683
"SPICE1",10.2235863277585,8.18328442037356,9.58555464855159,9.568536465009,10.8812903654292,10.5375752659269,9.59023955309705,9.73145367394502
"USF3",20.2134906823111,16.3036204990519,16.5053041581569,18.8333098676368,18.8308341039035,19.3476791767839,21.7859199096367,20.3362429340133
"NAA50",115.263633283814,115.006620277096,131.021486616297,122.036810311662,145.910774433839,152.190226381666,128.830732493627,142.353700538093
"AC108693.1",0.233681973205908,0.50358673356145,0,0.0759407655953095,0.0563797428260583,0,0.110869821423087,0
"AC108693.2",0.116840986602954,0.125896683390362,0.17015777482636,0.0759407655953095,0.169139228478175,0.057582378502333,0.110869821423087,0.0623811132945194
"ATP6V1A",108.077912607733,99.8360699285574,105.554539650618,117.784127438325,113.661561537334,114.704097976647,117.522010708473,132.060816844498
"GRAMD1C",6.71835672966986,6.29483416951812,7.08990728443165,6.07526124762476,6.54005016782276,9.73142196689428,16.4641684813285,16.6557572496367
"AC079944.1",0.175261479904431,0.440638391866269,0.17015777482636,0.227822296785929,0.225518971304233,0.230329514009332,0.110869821423087,0.187143339883558
"AC079944.2",0.116840986602954,0.251793366780725,0.283596291377266,0,0.112759485652117,0.345494271013998,0.221739642846175,0.0623811132945194
"ZDHHC23",0.467363946411816,0.251793366780725,0.113438516550906,0.911289187143714,0.394658199782408,0.748570920530329,1.05326330351933,0.935716699417791
"CCDC191",0.467363946411816,0.629483416951812,0.340315549652719,0.683466890357786,0.451037942608466,0.287911892511665,0.554349107115437,0.499048906356155
"QTRT2",14.4298618454648,15.8629821071857,17.0724967409114,15.947560775015,18.6053151325992,15.6048245741322,18.0163459812517,19.7124318010681
"AC092896.1",0.525784439713293,0.755380100342175,0.737350357580892,0.835348421548405,0.451037942608466,0.115164757004666,0.221739642846175,0.561430019650675
"ZBTB20",0.116840986602954,0.440638391866269,0.17015777482636,0.0759407655953095,0.112759485652117,0.172747135506999,0.221739642846175,0.436667793061636
"LSAMP-AS1",0.175261479904431,0.377690050171087,0.226877033101813,0.151881531190619,0.225518971304233,0.287911892511665,0.0554349107115437,0.249524453178078
"BZW1P2",2.97944515837533,3.39921045153979,4.3673828872099,4.55644593571857,3.60830354086773,3.57010746714465,4.10218339265423,4.67858349708895
"PTMAP8",1.81103529234579,1.32191517559881,1.58813923171269,1.36693378071557,1.3531138278254,1.09406519154433,1.66304732134631,1.37238449247943
"IGSF11",0.292102466507385,0.0629483416951812,0.113438516550906,0.303763062381238,0.0563797428260583,0.403076649516331,0.221739642846175,0.436667793061636
"UPK1B",2.10313775885317,2.32908864272171,1.58813923171269,1.44287454631088,1.74777202760781,2.70637178960965,10.4217632137702,8.23430695487656
"B4GALT4",116.548884136447,118.468779070331,113.948989875386,100.69745517938,101.370777601253,107.218388771344,218.857027489174,224.072958953914
"B4GALT4-AS1",0,0.0629483416951812,0.113438516550906,0,0.225518971304233,0.057582378502333,0.166304732134631,0.249524453178078
"ARHGAP31",8.99675596842746,10.5123730630953,8.79148503269525,7.82189885631688,11.4450877936898,10.1920809949129,30.1011565163682,29.8805532680748
"RPS26P21",0.292102466507385,0.314741708475906,0.113438516550906,0.0759407655953095,0.169139228478175,0.115164757004666,0.831523660673155,0.686192246239713
"TMEM39A",93.5896302689662,90.2049736491947,97.9541590417077,96.7485353684243,98.2698917458196,90.1164223561511,78.5512684782574,75.8554337661356
"POGLUT1",32.1312713158124,33.9291561737027,31.9896616673556,27.6424386766927,30.952478811506,31.9006376902925,47.8957628547737,46.7858349708895
"AC073352.1",0,0.314741708475906,0.17015777482636,0.227822296785929,0,0.057582378502333,0,0.249524453178078
"TIMMDC1",147.862268546038,152.649728610814,144.066916019651,156.286095595147,151.999786659053,149.771766484568,134.873137761186,134.743204716162
"ADPRH",3.32996811818419,3.46215879323497,4.14050585410809,3.11357138940769,4.28486045478043,3.80043698115398,5.54349107115437,6.79954134910261
"PLA1A",0,0.188845025085544,0,0.227822296785929,0.0563797428260583,0,0.0554349107115437,0.124762226589039
"POPDC2",0.817886906220678,0.755380100342175,0.17015777482636,0.455644593571857,0.33827845695635,0.806153299032662,0.554349107115437,0.249524453178078
"COX17",46.3858716813728,50.0439316476691,40.8378659583263,41.7674210774202,41.551870462805,40.2500825731308,71.1229904429105,71.0520880424576
"PHBP8",0.116840986602954,0.314741708475906,0.0567192582754532,0.151881531190619,0.33827845695635,0.115164757004666,0.277174553557718,0.0623811132945194
"GSK3B",34.0591475947611,32.7331376814942,36.8675178790446,33.3379960963409,38.4509846073718,43.0716191197451,32.7620322305223,36.3681890507048
"AC092910.3",1.10998937272806,0.50358673356145,0.907508132407251,0.835348421548405,0.620177171086641,1.15164757004666,1.05326330351933,0.873335586123271
"GPR156",0.934727892823632,0.755380100342175,0.283596291377266,0.683466890357786,0.732936656738758,0.172747135506999,0.60978401782698,0.686192246239713
"LRRC58",45.801666748358,47.588946321557,38.2287800776555,48.0705046218309,52.4895405710603,48.0812860494481,33.9816002661763,40.7972480946157
"AC063952.1",0.292102466507385,0.314741708475906,0.283596291377266,0.379703827976548,0.169139228478175,0.230329514009332,0.665218928538524,0.873335586123271
"FSTL1",409.35239656345,412.437534786827,325.455103984551,324.874595216734,294.922434723111,307.317154066951,1282.6529640437,1278.37615474459
"NDUFB4",82.1976340751782,89.5754902322429,94.4375650286296,90.293570292823,95.0562464047343,85.9704911039832,100.669797852163,105.17455701456
"HGD",0,0.377690050171087,0.340315549652719,0.379703827976548,0.112759485652117,0.287911892511665,0.166304732134631,0.311905566472597
"RABL3",31.7807483560035,27.445476979099,36.4704830711164,35.0086929394377,35.744756951721,32.9947028818368,39.358786605196,36.4305701639993
"GTF2E1",30.7875999698784,29.1450822048689,31.535907601152,29.6168985821707,29.3738460123764,29.2518482791852,26.4978873201179,28.5081687755954
"NAP1L1P3",0.116840986602954,0,0.113438516550906,0,0.0563797428260583,0.057582378502333,0.221739642846175,0.124762226589039
"POLQ",8.52939202201565,9.69404462105791,10.2094664895816,9.94824029298555,10.599391651299,9.21318056037328,15.4109051778091,15.8448027768079
"RPL7AP11",1.69419430574283,2.07729527594098,1.75829700653905,2.12634143666867,1.57863279912963,2.36087751859565,1.82935205348094,1.24762226589039
"HCLS1",8.58781251531712,7.55380100342175,4.82113695341352,3.9489198109561,4.28486045478043,3.68527222414931,10.6989377673279,10.2928836935957
"GOLGB1",162.993176311121,135.716624694811,144.010196761376,153.32440573693,164.91074776622,165.491755815705,130.161170350705,140.419886025963
"IQCB1",15.6566922047958,16.5554138658327,20.2487752043368,19.0611321644227,17.364960790426,18.7718553917606,14.4685116957129,14.8467049640956
"EAF2",2.21997874545613,2.0143469342458,2.6658051389463,1.44287454631088,1.57863279912963,1.43955946255833,0.886958571384699,1.06047892600683
"SLC15A2",0.233681973205908,0,0.0567192582754532,0.0759407655953095,0.169139228478175,0,0.110869821423087,0
"ILDR1",0,0.125896683390362,0,0.151881531190619,0.0563797428260583,0,0,0
"CD86",0.175261479904431,0.188845025085544,0.0567192582754532,0.379703827976548,0.33827845695635,0.403076649516331,0.110869821423087,0.124762226589039
"CSTA",6.01731081005213,6.92431758646993,5.44504879444351,7.51813579393564,5.52521479695371,5.52790833622397,2.82718044628873,3.30619900460953
"CCDC58",12.7940880330235,11.1418564800471,11.4572901716416,12.9858709167979,14.6587331347752,12.4377937565039,13.359813481482,11.9147926392532
"FAM162A",15.5982717114944,17.6255356746507,14.3499723436897,12.8339893856073,11.2195688223856,12.3226289994993,12.8054643743666,12.97527156526
"WDR5B",5.66678785024327,4.97291899391932,5.2181717613417,7.1384319659591,6.03263248238824,5.87340260723797,5.37718633901974,3.93001013755472
"AC083798.2",0.759466412919201,0.692431758646993,1.13438516550906,1.13911148392964,0.676556913912699,1.09406519154433,1.16413312494242,1.43476560577395
"AC083798.1",0.116840986602954,0.125896683390362,0.113438516550906,0,0.281898714130291,0,0,0
"KPNA1",50.8842496655865,56.7794042090535,50.7637361565306,49.8930829961184,56.1542238547541,58.618861315375,57.81861187214,58.3887220436701
"PARP9",1.40209183923545,2.14024361763616,1.41798145688633,2.65792679583583,4.28486045478043,2.47604227560032,45.5674966048889,33.4986578391569
"DTX3L",7.18572067608167,5.72829909426149,5.04801398651534,6.91060966917317,11.5014675365159,7.54329158380562,56.8207834793323,49.2810795026703
"PARP14",4.67363946411816,4.21753889357714,6.1823991520244,9.64447723060431,11.6706067649941,12.1498818639923,63.417537854006,46.9105971974786
"HSPBAP1",42.2380166569679,37.7690050171087,48.3815273089616,49.6652606993324,47.3026042310629,47.9661212924434,39.1924818730614,47.9086950101909
"DIRC2",36.2207058469158,32.2295509479328,42.0289703821108,50.5006091208808,43.9761994043255,54.0122710351884,29.4359375878297,31.5648433270268
"LINC02035",28.2755187579149,28.0749603960508,26.6013321311876,28.4018463326458,31.4035167541145,30.4034958492318,22.4511388381752,23.4552985987393
"SEMA5B",0.350522959808862,0.377690050171087,0.113438516550906,0.227822296785929,0.507417685434525,0.057582378502333,0,0.124762226589039
"PDIA5",119.469908801521,130.36601565072,95.7988272272405,83.9904867484123,95.6764235758209,96.6808135054171,137.090534189647,133.932250243333
"SEC22A",22.1997874545613,20.5841077343243,19.0576707805523,19.137072930018,20.5222263886852,19.9235029618072,18.5706950883671,18.3400473085887
"ADCY5",4.08943453110339,5.98009246104222,6.74959173477893,7.36625426274503,4.96141736869313,6.67955590627063,2.21739642846175,3.24381789131501
"HACD2",21.557162028245,18.5697608000785,22.0070722108759,23.9972819281178,28.3026308986813,25.4514112980312,19.7348282133095,16.4062327964586
"MYLK-AS1",0.233681973205908,0.314741708475906,0,0.0759407655953095,0.676556913912699,0.172747135506999,0.110869821423087,0.124762226589039
"MYLK",20.9729570952303,16.9331039160037,25.2400699325767,24.3010449904991,25.3708842717262,27.6971240596222,14.6348164278475,14.534799397623
"CCDC14",25.4129145861425,21.4653845180568,23.8788077339658,24.0732226937131,29.2047067838982,27.0637178960965,23.0054879452906,24.5781586380406
"KALRN",2.92102466507385,4.28048723527232,6.46599544340167,4.70832746690919,6.59642991064882,6.85230304177763,4.65653249976967,4.24191570402732
"RPL7P15",1.69419430574283,1.69960522576989,1.47470071516178,0.911289187143714,1.07121511369511,1.03648281304199,1.21956803565396,1.18524115259587
"UMPS",69.6956485086621,72.4535412911536,76.2306831222091,72.1437273155441,70.7565772467032,74.9722568100376,56.9870882114669,56.6420508714236
"ITGB5",2.10313775885317,1.57370854237953,2.38220884756904,3.34139368619362,3.32640482673744,2.01538324758166,3.49239937482725,3.43096123119857
"AC022336.3",0,0,0,0,0.0563797428260583,0.057582378502333,0.110869821423087,0
"MUC13",0.175261479904431,0.188845025085544,0.283596291377266,0.0759407655953095,0.0563797428260583,0.172747135506999,0.498914196403893,0.249524453178078
"HEG1",190.041864709705,171.78602448615,123.080790457733,145.350625349422,100.919739658644,106.239488336804,269.081056593833,275.350234082009
"SLC12A8",8.93833547512599,8.30918110376392,6.69287247650348,6.68278737238724,5.01779711151919,4.14593125216798,5.26631651759665,5.24001351673963
"ZNF148",47.3205995741964,43.6232007947606,42.1991281569372,44.1975255764701,55.8723251406238,52.57271157263,44.4033634799465,49.96727174891
"SNX4",39.9596174182103,44.2526842117124,38.6258148855836,42.8305917957546,41.8901489197613,47.0448032364061,48.9490261582931,52.3377540541018
"OSBPL11",29.6776105971503,24.5498532611207,29.4940143032357,36.1478044233673,32.0236939252011,35.9889865639581,31.3207245520222,32.9372278195062
"AC092902.2",5.49152637033884,4.72112562713859,3.17627846342538,3.41733445178893,4.51037942608466,3.22461319613065,6.04240526755826,5.36477574332867
"ENPP7P4",0.876307399522155,0.50358673356145,0.340315549652719,0.379703827976548,0.33827845695635,0.345494271013998,0.388044374980806,0.561430019650675
"AC092903.2",1.22683035933102,1.44781185898917,1.36126219861088,1.06317071833433,0.394658199782408,0.57582378502333,2.05109169632712,1.06047892600683
"FAM86JP",0.408943453110339,1.07012180881808,1.13438516550906,1.13911148392964,1.12759485652117,1.72747135506999,1.44130767850014,1.24762226589039
"ALG1L",0.408943453110339,0.251793366780725,0.113438516550906,0.683466890357786,0.281898714130291,0.287911892511665,0.997828392807786,0.311905566472597
"ROPN1B",0.467363946411816,0.377690050171087,0.510473324479079,0,0.507417685434525,0.460659028018664,0.831523660673155,0.686192246239713
"SLC41A3",27.8665753048045,29.0821338631737,29.3238565284093,32.4267069091972,30.0504029262891,27.2940474101058,52.2196858902741,52.3377540541018
"ALDH1L1",0.058420493301477,0.50358673356145,0.113438516550906,0.151881531190619,0.225518971304233,0.115164757004666,0.110869821423087,0.0623811132945194
