"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EVT_wt_1","EVT_wt_2"
"NARF",796.749831227742,0.0764881426475965,0.0802153923984114,0.953534482106595,0.340319333753262,0.490958634775877,49.6142450868316,50.2167962020881
"FOXK2",349.763928078182,0.202866798842794,0.131171819298154,1.54657303625314,0.121966235813026,0.229143534321895,20.8435264275404,20.1490995941298
"WDR45B",746.882144276181,-0.00157841918670124,0.106319547155208,-0.0148459923780245,0.988155047004871,0.992440483541683,45.3457569620427,52.2129918275127
"FN3KRP",567.064464754088,-0.139113746178588,0.105337705794254,-1.32064530103119,0.186619660445049,0.316166566187079,40.6892244622731,38.7386713558965
"TBCD",2074.85400012077,0.211106457199893,0.0890683628656879,2.3701620913167,0.0177802883590218,0.0486064260960482,124.229634904569,117.713160786758
"ZNF750",147.432427781618,0.512946620332994,0.24086703700318,2.12958413369872,0.0332059621082235,0.081607359930511,7.15110348178913,7.42335248204781
"B3GNTL1",54.1686614868596,-0.195527533007898,0.237784260460847,-0.822289636113629,0.410912073776821,0.56041910226656,4.15761830336577,3.61810457108212
"METRNL",86.0047817075901,0.381582981143579,0.239135440965272,1.5956772430022,0.110560871991742,0.212453393364032,4.54566267834658,4.61620238379443
"RPL23AP87",19.0386231365836,0.436851098902208,0.44591925655749,0.979664126359358,0.327251939545538,0.478403225796969,0.665218928538524,1.31000337918491
"USP14",2301.63536177115,0.0231829703514029,0.0963590353259669,0.24058948154658,0.809873303271975,0.876604776157369,152.168829903187,144.474658390107
"THOC1",487.445235905964,-0.0633350117383992,0.126674581899033,-0.499982007352359,0.617087746683703,0.734381815599569,32.7620322305223,32.9372278195062
"TYMSOS",12.3704526990525,0.29617264255401,0.597414286243121,0.495757549449497,0.620065478500863,0.736559979748998,1.05326330351933,0.311905566472597
"TYMS",262.996296035388,-0.525338700798957,0.124085662373926,-4.23367769288183,2.29900371329513e-05,0.000150805693699359,21.619615177502,22.8938685790886
"ENOSF1",1126.59836962891,0.130910094370972,0.0979565768092614,1.33640944421605,0.181415481112179,0.309437009413156,66.4664579431409,70.615420249396
"YES1",784.119608929559,-0.170620019521969,0.119792345077512,-1.42429818375764,0.154360173047156,0.273988315133632,54.1044728544666,57.5777675708414
"LINC00470",161.086462366467,0.178762606743315,0.155032596968681,1.15306464729755,0.248883850866758,0.39234642845093,9.20219517811625,9.91859701382858
"AP005119.2",35.0526045153935,0.127923266323915,0.308885707970072,0.414144335665765,0.678768404986199,0.781432923325131,2.43913607130792,1.80905228554106
"AC008109.1",68.5896832580639,-0.157513508392559,0.251671527997229,-0.62586940066694,0.531400606438172,0.666413636132343,4.32392303550041,5.36477574332867
"METTL4",354.881490481043,0.189198250830358,0.119103137881943,1.58852448554205,0.112167788739203,0.214897923849411,19.9011329454442,21.9581518796708
"AP005136.2",9.84931917177555,1.06008399508926,0.754348062974902,1.40529822653568,0.159932615506634,0.281191033915407,0.388044374980806,0.311905566472597
"NDC80",358.565915598928,-0.817864691996879,0.142978623301217,-5.72018860661332,1.06405870887537e-08,1.38450882197297e-07,35.3120381232533,33.9977067455131
"SMCHD1",165.184857034517,0.348537465145143,0.164983253710693,2.11256268321827,0.0346382155330266,0.0843430537184246,9.36849991025088,8.48383140805464
"EMILIN2",25.7915496451745,0.291907612727184,0.377444595550761,0.773378705558725,0.439298288620085,0.585673121412199,1.33043785707705,1.55952783236298
"LPIN2",458.220067865166,0.625467589526233,0.138069493000259,4.5300926072428,5.8957837853087e-06,4.47575911519436e-05,20.6217867846942,21.8333896530818
"MYL12A",5808.82550942781,-0.690232869475796,0.0942031955600602,-7.32706428239721,2.35249002090531e-13,5.82933189003743e-12,524.358820420492,535.479476520154
"MYL12B",11430.0071141319,-0.335724080750127,0.0780162249022808,-4.30325975360431,1.68303334327624e-05,0.000114121174383118,871.325926564043,894.29564019023
"LINC01895",48.1568896137318,0.665609957961346,0.308876656625108,2.15493771926318,0.0311667082209579,0.0774856559975124,2.77174553557718,1.55952783236298
"TGIF1",2730.5590215843,-0.0661915085438421,0.0879627610324156,-0.752494666685707,0.451753635959541,0.596847889124239,176.781930259113,191.821923380647
"DLGAP1-AS1",41.8765997817735,1.76279743611598,0.411836220877576,4.28033608204654,1.86611291374217e-05,0.000125025855254694,0.776088749961611,1.18524115259587
"DLGAP1-AS2",30.0841430436455,1.19182053914664,0.456953519816931,2.60818767655871,0.00910230336186841,0.0278418537140881,0.997828392807786,0.99809781271231
"LINC00667",72.0881442554888,0.583562952847903,0.276969643823956,2.1069563609607,0.035121362439165,0.0852884103188513,3.71413901767343,3.11905566472597
"ZBTB14",171.868256449783,-0.23214854618362,0.166676479823787,-1.39280926996449,0.163677474458797,0.28628160836961,12.750029463655,12.4762226589039
